,10,15,20,35,40,50,60,601,61,101,103,105,107,109,111,113,115,117,119,120,121,123,125,127,129,131,139,141,143,145,147,149,151,153,157,159,161,163,164,166,167,169,171,173,177,179,181,183,184,185,187,189,191,193,195,197,199,201,203,204,205,206,207,208,209,211,213,215,217,219,225,229,231,237,239,241,243,247,249,251,253,255,257,259,261,263,265,267,269,271,273,275,60_330,61_329,101_101,105_105,111_225,111_111,113_114,115_112,115_115,117_119,119_123,119_171,120_297,120_122,121_123,121_122,125_131,127_135,129_145,141_149,151_163,161_179,163_179,169_185,169_183,171_189,179_201,181_315,183_203,185_202,187_209,189_207,189_209,191_223,193_116,193_217,199_229,201_323,205_319,207_237,211_269,213_261,217_257,229_261,237_273,239_275,241_275,247_285,249_295,255_287,255_289,257_303,261_307,263_117,265_321,267_311,269_325,271_191,273_319,275_239,River,Lake,1,2,3
24300,73.26554,43.452805,49.331886,44.918686,45.92876,42.888382,67.056,46.677982,46.677982,53.33542,52.581158,49.4667,49.234203,50.630867,47.440334,46.841633,47.440315,47.401352,46.443974,46.84476,46.677982,46.677982,47.042336,48.413235,48.41054,48.407883,47.035423,46.0451,44.8377,46.087936,46.126766,46.143948,46.33518,46.349228,46.145973,45.736027,45.45807,45.394775,45.394775,45.394775,45.12784,45.127934,44.92871,44.922188,44.95156,44.98459,44.920982,44.99256,44.677753,44.883476,45.219063,45.15678,45.898525,45.896896,45.887573,46.336304,43.385902,43.15799,43.10511,45.100914,43.387585,43.115032,43.16783,43.055195,42.95136,42.91653,42.906097,42.880764,42.87815,42.87664,42.877342,42.86786,42.867302,42.87233,42.866127,42.866096,42.86604,42.865246,42.865257,42.864925,42.85855,42.865536,47.321884,47.402348,47.575417,47.724213,45.219044,45.456318,45.13043,44.92378,43.384125,43.165092,46.677982,46.677982,53.33588,49.4672,47.4402,47.440857,46.841732,47.440315,47.440617,47.40136,46.444016,46.443966,46.845,46.84473,46.677948,46.678013,47.04247,48.413235,48.41038,46.04482,46.335182,45.458015,45.394825,45.127934,45.127987,44.92867,44.98485,44.920982,44.992493,44.8828,45.21902,45.15674,45.156822,45.89865,45.897087,45.8969,43.38603,43.157997,43.387585,43.167892,42.916527,42.906094,42.87815,42.867863,42.872322,42.866127,42.866096,42.86525,42.865257,42.865536,42.865547,47.321945,47.575558,47.724426,45.219093,45.456444,45.13037,44.923782,43.38413,43.165092,67.056,50.9016,45.92876,42.888382,49.33191
25200,73.0371,46.582302,49.193123,44.59419,45.819508,42.85836,67.056,46.43696,46.43696,52.597168,51.825237,48.815895,48.587055,49.889572,46.925735,46.36298,46.92808,46.916943,46.196785,46.51365,46.43696,46.43696,46.81811,48.248913,48.246784,48.24271,47.2723,46.583023,46.582302,46.44218,46.376278,46.35244,46.213585,46.222897,45.87966,45.445004,45.15117,45.085,45.085,45.08499,44.80674,44.80689,44.604317,44.59769,44.63056,44.66773,44.596645,44.673252,44.337166,44.544262,44.86771,44.82214,45.484753,45.483994,45.476917,45.890408,43.036823,42.8077,42.75394,44.753838,43.038345,42.79164,42.82822,42.750183,42.67824,42.65416,42.641174,42.60237,42.598373,42.59605,42.59713,42.62499,42.624134,42.64784,42.64826,42.648285,42.648205,42.649467,42.649467,42.65256,42.683292,42.693996,46.894196,46.960743,47.088047,47.22694,44.90143,45.093678,44.80691,44.59943,43.035007,42.81843,46.43696,46.43696,52.597637,48.816383,46.92561,46.92622,46.36307,46.92808,46.92836,46.916943,46.196827,46.196785,46.513844,46.51364,46.43692,46.43697,46.818256,48.248913,48.24667,46.583023,46.213585,45.15112,45.08505,44.80689,44.80694,44.604275,44.668045,44.59665,44.673172,44.543587,44.86768,44.822105,44.82217,45.48487,45.484165,45.483994,43.03695,42.807713,43.038345,42.828274,42.65416,42.64117,42.598373,42.624992,42.64784,42.64826,42.648285,42.649467,42.649467,42.693985,42.694054,46.894238,47.088177,47.227135,44.901478,45.093784,44.806858,44.59943,43.035007,42.81844,67.056,50.9016,45.819508,42.85836,49.193146
26100,73.00755,46.45443,49.05229,44.474274,45.697876,42.771233,67.056,46.310783,46.310783,52.501633,51.727238,48.706245,48.476624,49.784863,46.808964,46.245243,46.811108,46.799164,46.071743,46.39101,46.310783,46.310783,46.689865,48.11303,48.110912,48.106842,47.14106,46.45515,46.45443,46.315056,46.249557,46.22588,46.08812,46.097366,45.755684,45.322502,45.029686,44.963722,44.963715,44.963715,44.686325,44.686478,44.48441,44.47781,44.51061,44.547745,44.476723,44.55329,44.218555,44.42505,44.747993,44.70196,45.365562,45.36478,45.357655,45.771908,42.92176,42.69318,42.63942,44.634296,42.923584,42.681133,42.715755,42.6419,42.573814,42.551025,42.538128,42.49933,42.495327,42.49301,42.494087,42.52289,42.522034,42.546394,42.547123,42.54716,42.547077,42.548603,42.548603,42.552147,42.586594,42.597298,46.774853,46.841904,46.97067,47.110096,44.78073,44.973797,44.686516,44.479515,42.920086,42.704525,46.310783,46.310783,52.502106,48.706734,46.80884,46.809452,46.245335,46.811108,46.811386,46.799164,46.071777,46.071743,46.391205,46.390995,46.310745,46.3108,46.69001,48.11303,48.110794,46.45515,46.088123,45.029633,44.963768,44.686478,44.686527,44.484367,44.54806,44.476727,44.553207,44.42437,44.747963,44.701923,44.701992,45.365677,45.364952,45.36478,42.921886,42.693195,42.923584,42.715813,42.551025,42.538124,42.495327,42.522892,42.546394,42.547123,42.54716,42.548603,42.548603,42.597282,42.59736,46.7749,46.9708,47.110287,44.780785,44.973904,44.68646,44.479515,42.920086,42.70453,67.056,50.9016,45.697876,42.771233,49.052307
27000,72.97797,46.32651,48.911854,44.354,45.57634,42.681396,67.056,46.18452,46.18452,52.405975,51.629116,48.596455,48.366055,49.680016,46.69202,46.1273,46.693974,46.68122,45.946568,46.26825,46.18452,46.18452,46.561604,47.97738,47.97527,47.9712,47.009888,46.327232,46.32651,46.18786,46.12276,46.099228,45.962536,45.97172,45.631535,45.199776,44.90792,44.842155,44.842155,44.84215,44.565594,44.565742,44.36416,44.35757,44.390324,44.42744,44.356457,44.433,44.09953,44.30545,44.627953,44.58146,45.246105,45.245304,45.238132,45.65317,42.805977,42.577896,42.52413,44.51441,42.808098,42.569588,42.602444,42.532356,42.467747,42.446125,42.433304,42.3945,42.390503,42.388184,42.38926,42.418816,42.41796,42.44286,42.44395,42.443993,42.443913,42.445694,42.44569,42.449684,42.487686,42.498394,46.655376,46.72292,46.85313,46.9931,44.659725,44.853615,44.565792,44.359245,42.80444,42.589806,46.18452,46.18452,52.40645,48.596947,46.6919,46.692513,46.127396,46.693974,46.694256,46.68122,45.94661,45.94657,46.268448,46.268238,46.184483,46.184536,46.56175,47.97738,47.975155,46.327232,45.96254,44.907867,44.84221,44.565742,44.565792,44.364117,44.427757,44.35646,44.432922,44.304775,44.627922,44.58143,44.581493,45.246216,45.24548,45.245304,42.806103,42.577908,42.808094,42.602497,42.446125,42.433304,42.390503,42.41882,42.44286,42.44395,42.443993,42.445694,42.445694,42.49838,42.49846,46.655422,46.85326,46.99329,44.65978,44.85372,44.565742,44.359253,42.80444,42.58981,67.056,50.9016,45.57634,42.681396,48.911877
27900,72.94836,46.198586,48.771805,44.233418,45.454872,42.58906,67.056,46.058186,46.058186,52.310207,51.530872,48.486534,48.255356,49.575043,46.574936,46.00918,46.57671,46.56314,45.821293,46.14538,46.058186,46.058186,46.43334,47.841965,47.83986,47.83579,46.878807,46.199306,46.198586,46.060627,45.99591,45.972527,45.836864,45.845985,45.507236,45.076836,44.785908,44.720337,44.720337,44.720333,44.444557,44.44471,44.243584,44.237015,44.26973,44.306835,44.235874,44.312416,43.98011,44.185513,44.507618,44.460674,45.126404,45.12559,45.118374,45.534225,42.68954,42.46191,42.408146,44.394215,42.69194,42.457085,42.48834,42.42166,42.360203,42.339634,42.32687,42.28807,42.28407,42.28175,42.282825,42.312973,42.312115,42.337444,42.338924,42.338974,42.338894,42.34093,42.34093,42.34536,42.38677,42.39747,46.535774,46.603813,46.735466,46.87597,44.53844,44.73317,44.444786,44.238667,42.688126,42.474354,46.058186,46.058186,52.31068,48.48703,46.574814,46.575428,46.00927,46.57671,46.576996,46.56314,45.82133,45.821293,46.14558,46.145367,46.058147,46.058197,46.43348,47.841965,47.839745,46.199306,45.836864,44.78586,44.720387,44.44471,44.444763,44.24354,44.30715,44.235878,44.312332,44.184837,44.507587,44.46064,44.460705,45.126522,45.125767,45.12559,42.689663,42.461926,42.69194,42.48839,42.339634,42.32687,42.284065,42.312977,42.33745,42.338924,42.338974,42.34093,42.34093,42.397453,42.397537,46.53582,46.735596,46.876163,44.538486,44.73328,44.44473,44.238667,42.688126,42.474358,67.056,50.9016,45.454872,42.58906,48.771828
28800,74.16338,50.37253,48.818077,47.3873,45.515404,42.62285,63.844643,93.12038,93.12038,56.231525,55.53807,52.98203,52.76758,53.78559,51.055897,50.282127,51.179935,51.357086,51.115715,51.30137,51.786938,53.08935,51.313377,49.758522,49.758778,49.755447,50.09866,50.373116,50.37253,50.45293,50.520687,50.550186,50.864967,50.871502,50.40079,49.412365,48.73946,48.59075,48.59075,48.590748,47.967365,47.96749,47.541565,47.533466,47.37047,47.35339,47.38969,47.417423,47.14542,47.391716,47.984104,47.93392,49.01407,49.013947,49.00811,49.5943,45.624977,45.3548,45.300385,47.775543,45.60079,44.92557,45.205315,44.60852,44.058342,43.87341,43.846546,43.81481,43.811535,43.80964,43.810516,43.422226,43.421528,43.37619,43.222626,43.221073,43.22101,43.17569,43.175953,43.12411,42.89265,42.901405,51.47476,51.51266,51.53985,51.66427,48.177395,48.396385,47.933903,47.433506,45.6028,45.342934,78.482506,93.12009,56.23194,52.982445,51.055725,51.05635,50.282272,51.179905,51.180206,51.35706,51.11582,51.11569,51.301456,51.301445,51.786827,51.786858,51.31322,49.758522,49.75882,50.373116,50.86497,48.739346,48.590862,47.96749,47.96761,47.54151,47.352882,47.389744,47.417404,47.39091,47.98407,47.933796,47.933952,49.014236,49.0142,49.013947,45.625134,45.354786,45.60079,45.20543,43.873337,43.84648,43.811535,43.42229,43.37609,43.222614,43.221092,43.1757,43.175938,42.90147,42.901306,51.47477,51.539967,51.66443,48.177505,48.396557,47.933773,47.43355,45.6028,45.342907,67.056,50.9016,45.5154,42.62285,48.818054
29700,74.19431,50.503574,48.958607,47.51991,45.671947,42.738697,63.85109,93.164215,93.164215,56.331116,55.640205,53.09648,52.88284,53.89467,51.177555,50.406265,51.302082,51.48062,51.242916,51.42649,51.913742,53.213543,51.44228,49.894577,49.894833,49.891502,50.231888,50.504166,50.503574,50.583405,50.65075,50.680073,50.993263,50.99981,50.528866,49.541653,48.869576,48.721066,48.721066,48.721058,48.09853,48.09865,47.673336,47.665234,47.503384,47.486595,47.5223,47.550205,47.277367,47.523888,48.11497,48.065094,49.14203,49.141907,49.136124,49.72044,45.755657,45.485374,45.43096,47.90687,45.731316,45.054054,45.33491,44.73575,44.18339,43.99773,43.970806,43.939064,43.935795,43.933895,43.934776,43.54441,43.54371,43.49795,43.343487,43.341923,43.341858,43.29625,43.296513,43.24432,43.01114,43.019897,51.59825,51.635864,51.662556,51.786304,48.308266,48.52626,48.065075,47.565884,45.733364,45.473396,78.507645,93.163925,56.33153,53.0969,51.177383,51.178,50.406414,51.302048,51.30235,51.480595,51.243027,51.242893,51.42658,51.426567,51.91363,51.913666,51.44212,49.894577,49.894875,50.504166,50.993263,48.869465,48.721176,48.09865,48.098766,47.673283,47.48609,47.522354,47.550186,47.523075,48.114937,48.06497,48.06513,49.142193,49.14216,49.141907,45.755817,45.48536,45.731316,45.33502,43.99765,43.97074,43.935795,43.54448,43.497852,43.34347,43.341938,43.29626,43.296497,43.019962,43.019794,51.598267,51.66267,51.786465,48.308376,48.526436,48.06495,47.56593,45.733364,45.473366,67.056,50.9016,45.671947,42.738697,48.958584
30600,74.22515,50.63425,49.098774,47.652065,45.827415,42.855133,63.857513,93.20794,93.20794,56.430412,55.74203,53.210594,52.99776,54.003414,51.298836,50.530014,51.42386,51.603794,51.369736,51.55124,52.040176,53.33737,51.570812,50.030273,50.030525,50.027195,50.364754,50.634834,50.63425,50.71351,50.780445,50.809597,51.12118,51.127747,50.656548,49.67053,48.99927,48.85096,48.85096,48.850952,48.22926,48.22938,47.80467,47.796562,47.635838,47.61933,47.654453,47.682526,47.40887,47.6556,48.245403,48.195835,49.269573,49.26946,49.263714,49.84618,45.885983,45.615593,45.561184,48.037758,45.861496,45.182323,45.464214,44.86284,44.30845,44.122097,44.09511,44.063377,44.0601,44.05821,44.05909,43.666786,43.66609,43.619923,43.46462,43.463047,43.46298,43.417103,43.417366,43.364845,43.13005,43.13881,51.72138,51.758698,51.7849,51.90798,48.438705,48.65571,48.195816,47.697807,45.863575,45.603504,78.53272,93.20765,56.43082,53.21101,51.298664,51.29928,50.53016,51.42382,51.42412,51.603767,51.369846,51.369713,51.551323,51.55132,52.04007,52.0401,51.570656,50.030273,50.030567,50.634834,51.12118,48.999157,48.85107,48.22938,48.2295,47.80462,47.61884,47.65451,47.68251,47.654793,48.245373,48.19571,48.19587,49.269737,49.26971,49.26946,45.88614,45.615578,45.861496,45.464325,44.12202,44.095055,44.0601,43.66685,43.619827,43.464603,43.46306,43.417114,43.41735,43.138874,43.138706,51.721394,51.785015,51.90814,48.438816,48.65588,48.19569,47.697853,45.863575,45.603474,67.056,50.9016,45.827415,42.855133,49.09876
31500,74.2559,50.764553,49.238586,47.783768,45.98183,42.972126,63.86392,93.251564,93.251564,56.529415,55.84356,53.324375,53.112347,54.111835,51.419743,50.653374,51.545258,51.726612,51.496178,51.675613,52.166245,53.460835,51.698975,50.165604,50.16585,50.16252,50.49725,50.765144,50.764553,50.843243,50.909763,50.938747,51.248722,51.2553,50.783836,49.799,49.12855,48.98043,48.98043,48.980423,48.359562,48.359688,47.935566,47.92746,47.76783,47.7516,47.78615,47.81439,47.539936,47.786865,48.375404,48.326138,49.396706,49.3966,49.390896,49.97152,46.01594,45.745457,45.691044,48.1682,45.991314,45.31036,45.593224,44.989784,44.433487,44.2465,44.219463,44.18772,44.184452,44.182556,44.183434,43.78933,43.78863,43.74209,43.585995,43.584415,43.58435,43.538223,43.538483,43.485657,43.249355,43.258114,51.844143,51.881172,51.90689,52.029305,48.568718,48.78474,48.326126,47.829285,45.993427,45.733265,78.55774,93.251274,56.529823,53.324787,51.41957,51.42018,50.65352,51.545227,51.545525,51.72658,51.496284,51.496155,51.6757,51.675694,52.166134,52.166164,51.698822,50.165604,50.165894,50.765144,51.248722,49.12844,48.98054,48.359688,48.359802,47.935516,47.75111,47.78621,47.81437,47.78606,48.375374,48.32602,48.32617,49.39687,49.396847,49.3966,46.016098,45.74544,45.991314,45.59333,44.24642,44.2194,44.184452,43.789394,43.741993,43.585983,43.584435,43.53823,43.538467,43.25818,43.25801,51.84416,51.907005,52.029457,48.568832,48.78491,48.326,47.82933,45.993427,45.73323,67.056,50.9016,45.98183,42.972126,49.238564
32400,72.72664,45.472633,49.179863,43.620087,45.94085,42.959824,67.056,45.007008,45.007008,51.592957,50.79677,47.681236,47.4477,48.803753,45.763855,45.236008,45.763203,45.721413,44.870277,45.223446,45.043488,45.007008,45.622402,47.772636,47.769833,47.765545,46.42877,45.473392,45.472633,45.273922,45.17616,45.14018,44.91558,44.927082,44.622807,44.284855,44.057064,44.005318,44.005318,44.005314,43.78733,43.78749,43.623245,43.61711,43.677372,43.736393,43.6225,43.737103,43.397095,43.59036,43.867123,43.820194,44.416233,44.415195,44.40758,44.794685,42.170605,41.951694,41.897285,43.769684,42.18508,42.05033,42.051643,42.048847,42.046272,42.045433,42.03569,41.99485,41.990643,41.9882,41.98933,42.039017,42.038116,42.101547,42.139153,42.139706,42.139618,42.1576,42.157536,42.185528,42.387012,42.39828,45.65996,45.73424,45.889572,46.031345,43.861897,44.05974,43.79208,43.622963,42.171814,41.98153,45.007008,45.007008,51.59345,47.68174,45.76374,45.76435,45.236095,45.763203,45.763485,45.72142,44.870304,44.87028,45.223667,45.223415,45.043457,45.043518,45.62262,47.772636,47.769672,45.473392,44.915585,44.057026,44.00536,43.78749,43.787533,43.623207,43.737,43.6225,43.737007,43.589725,43.867092,43.820175,43.82023,44.41634,44.41536,44.415195,42.17072,41.95173,42.185078,42.05168,42.045444,42.03569,41.990643,42.039017,42.10157,42.139164,42.139698,42.157597,42.157543,42.39822,42.39848,45.66002,45.8897,46.03154,43.86193,44.059837,43.792034,43.622963,42.171818,41.98155,67.056,50.9016,45.94085,42.959824,49.179897
33300,72.686714,45.30387,49.00517,43.45293,45.76815,42.79067,67.056,44.83929,44.83929,51.46374,50.6642,47.53307,47.298466,48.662052,45.60577,45.07565,45.60504,45.562187,44.702908,45.05907,44.875774,44.83929,45.453697,47.600292,47.597485,47.5932,46.25849,45.30463,45.30387,45.1055,45.007927,44.97202,44.74796,44.75943,44.45553,44.117695,43.88999,43.83825,43.838245,43.838245,43.62026,43.62042,43.456097,43.44996,43.51015,43.569107,43.455345,43.569847,43.230213,43.42355,43.7009,43.653446,44.25228,44.251225,44.243546,44.632416,42.00327,41.784348,41.72994,43.603256,42.017735,41.882812,41.884148,41.881306,41.878685,41.877834,41.868088,41.827244,41.823032,41.82059,41.821728,41.871357,41.870453,41.933758,41.97126,41.97181,41.971725,41.989662,41.9896,42.017532,42.218655,42.22992,45.499306,45.57416,45.73106,45.873585,43.69483,43.89403,43.6251,43.455807,42.004475,41.81415,44.83929,44.83929,51.464237,47.533577,45.605656,45.606274,45.075733,45.60504,45.605328,45.56219,44.702938,44.702915,45.05929,45.05904,44.875744,44.8758,45.453915,47.600292,47.59733,45.30463,44.74796,43.88995,43.838287,43.62042,43.62046,43.456055,43.569717,43.455345,43.569756,43.422916,43.700874,43.653427,43.65348,44.252388,44.25139,44.25123,42.00339,41.78438,42.017723,41.88418,41.877846,41.868088,41.823032,41.871357,41.93378,41.971268,41.971806,41.989662,41.989605,42.229866,42.23012,45.499363,45.73119,45.873787,43.694874,43.894135,43.625057,43.455807,42.004482,41.81417,67.056,50.9016,45.768154,42.79067,49.0052
34200,72.64684,45.135265,48.830627,43.285927,45.595688,42.621647,67.056,44.671726,44.671726,51.33467,50.531776,47.38505,47.14939,48.520508,45.447845,44.915443,45.44704,45.403114,44.53569,44.894848,44.708202,44.671726,45.285137,47.428097,47.425297,47.421013,46.088375,45.13602,45.135265,44.93723,44.83985,44.80401,44.58048,44.59193,44.2884,43.95069,43.72307,43.67133,43.671326,43.671326,43.45334,43.453503,43.2891,43.282963,43.34309,43.401985,43.28834,43.402756,43.063488,43.256897,43.53484,43.486862,44.08849,44.087418,44.079674,44.470306,41.836094,41.617153,41.562744,43.436985,41.85053,41.715446,41.716797,41.71391,41.711254,41.71039,41.700626,41.659786,41.655575,41.653137,41.654266,41.703842,41.702938,41.766113,41.803513,41.80406,41.803974,41.821873,41.82181,41.84968,42.050434,42.0617,45.338806,45.41424,45.572704,45.71599,43.527924,43.728485,43.45828,43.28881,41.837288,41.646923,44.671726,44.671726,51.335163,47.385563,45.447735,45.448353,44.915535,45.44704,45.447323,45.403122,44.53572,44.535698,44.89507,44.894814,44.708176,44.708233,45.28536,47.428097,47.425137,45.13602,44.580482,43.723026,43.671368,43.4535,43.453545,43.28906,43.402588,43.28834,43.402657,43.256264,43.53481,43.48684,43.48689,44.088596,44.087578,44.087418,41.836216,41.617188,41.850525,41.71683,41.7104,41.700626,41.655575,41.703842,41.766136,41.80352,41.804058,41.821873,41.821815,42.06164,42.061897,45.33886,45.572834,45.716187,43.52796,43.72859,43.458233,43.28881,41.8373,41.646942,67.056,50.9016,45.59569,42.621647,48.83066
35100,72.60701,44.966805,48.65625,43.11908,45.42345,42.452747,67.056,44.504303,44.504303,51.205734,50.39949,47.23719,47.000465,48.379112,45.29008,44.75541,45.289196,45.244194,44.368618,44.730766,44.540783,44.504303,45.11673,47.256054,47.25326,47.248974,45.918404,44.967564,44.966805,44.76911,44.671917,44.63615,44.41315,44.424576,44.121418,43.78383,43.556297,43.504562,43.50456,43.50456,43.286575,43.286736,43.12226,43.116123,43.176186,43.235016,43.121494,43.235817,42.896915,43.090405,43.368935,43.320427,43.924854,43.92376,43.91595,44.308357,41.66907,41.45011,41.3957,43.270874,41.683483,41.54822,41.5496,41.54667,41.54397,41.543087,41.533318,41.492477,41.48827,41.485825,41.486958,41.536476,41.535572,41.598614,41.635914,41.63646,41.63637,41.654224,41.654163,41.68198,41.88235,41.89362,45.17845,45.254467,45.414494,45.558537,43.361168,43.563095,43.29161,43.121964,41.67026,41.479847,44.504303,44.504303,51.206234,47.2377,45.28997,45.29059,44.755493,45.289196,45.289482,45.2442,44.368652,44.36862,44.730995,44.73074,44.540756,44.540813,45.116943,47.256054,47.2531,44.967564,44.413155,43.556255,43.5046,43.286736,43.286777,43.12222,43.235622,43.121494,43.235725,43.08977,43.368908,43.320408,43.320457,43.924965,43.923927,43.92376,41.669186,41.450146,41.68348,41.549637,41.5431,41.533318,41.488262,41.53647,41.598637,41.635918,41.636456,41.654224,41.65417,41.893566,41.893814,45.17851,45.414627,45.558735,43.361206,43.563194,43.29156,43.121964,41.670265,41.479862,67.056,50.9016,45.42345,42.452747,48.65628
36000,73.792915,49.408306,48.74399,46.452435,45.51621,42.503258,63.758865,92.53999,92.53999,55.037636,54.31662,51.698257,51.481182,52.5221,49.819817,49.09211,49.925594,50.07271,49.82299,50.009384,50.43005,51.439777,50.152195,49.264435,49.26444,49.260296,49.340267,49.409035,49.408306,49.43462,49.46335,49.476685,49.643646,49.650646,49.171303,48.27226,47.661274,47.526337,47.526337,47.526333,46.960934,46.961086,46.574455,46.56662,46.447445,46.441486,46.45492,46.490368,46.206253,46.44616,46.978886,46.932163,47.910435,47.91036,47.905064,48.450577,44.72038,44.45898,44.40567,46.791336,44.70171,44.1135,44.34535,43.85074,43.39477,43.24157,43.21486,43.175385,43.171314,43.168957,43.170048,42.900826,42.89995,42.88293,42.781975,42.781002,42.78092,42.753067,42.75324,42.723103,42.599148,42.61004,50.186764,50.22516,50.2544,50.37873,47.151466,47.3508,46.932114,46.48967,44.702625,44.45119,78.14943,92.539696,55.03807,51.698692,49.819653,49.82026,49.09225,49.925564,49.925854,50.072685,49.823093,49.82298,50.00948,50.009457,50.429947,50.429977,50.152103,49.264435,49.26445,49.409035,49.643646,47.66117,47.526443,46.961086,46.961193,46.574406,46.441235,46.45497,46.490334,46.445374,46.97886,46.932056,46.93219,47.910587,47.91059,47.91036,44.72053,44.45897,44.70171,44.345448,43.241516,43.21481,43.171314,42.90087,42.88287,42.781967,42.781013,42.75307,42.753227,42.610073,42.61,50.186783,50.254513,50.378887,47.15157,47.350956,46.932,46.489708,44.702625,44.45116,67.056,50.9016,45.516205,42.503258,48.74398
36900,73.81544,49.504402,48.846092,46.547554,45.624275,42.572285,63.763615,92.57196,92.57196,55.110275,54.391098,51.781693,51.565193,52.601578,49.908215,49.182083,50.014427,50.16266,49.91583,50.100655,50.522865,51.530903,50.246445,49.363518,49.36352,49.35938,49.437702,49.50514,49.504402,49.530327,49.558735,49.571934,49.737503,49.744514,49.26445,48.365833,47.755146,47.62029,47.62029,47.620285,47.05522,47.055374,46.669,46.661156,46.542717,46.536896,46.55004,46.58552,46.300472,46.540703,47.072884,47.026424,48.00277,48.002697,47.997433,48.54178,44.812794,44.55118,44.49787,46.885525,44.793846,44.20207,44.435856,43.93711,43.47732,43.32284,43.29601,43.25653,43.252464,43.250103,43.251198,42.978455,42.977585,42.960026,42.85765,42.856663,42.85658,42.828285,42.828457,42.7978,42.671432,42.68232,50.276775,50.314945,50.34378,50.467632,47.245632,47.4443,47.026375,46.584633,44.794815,44.543198,78.167786,92.57166,55.110706,51.78212,49.90805,49.908657,49.18222,50.0144,50.014687,50.162636,49.915924,49.91581,50.100742,50.10072,50.522762,50.522797,50.246357,49.363518,49.363525,49.50514,49.737503,47.755043,47.62039,47.055374,47.05548,46.66895,46.536644,46.55009,46.58549,46.539917,47.072857,47.026318,47.026455,48.002922,48.00293,48.002697,44.812943,44.551174,44.793846,44.435955,43.322784,43.295963,43.252464,42.978504,42.95996,42.85764,42.856674,42.82829,42.828445,42.682358,42.682285,50.276787,50.343895,50.46779,47.245735,47.444458,47.026264,46.584667,44.794815,44.543175,67.056,50.9016,45.624275,42.572285,48.84608
37800,73.837906,49.600216,48.947872,46.64237,45.731544,42.642445,63.768345,92.60384,92.60384,55.182697,54.46536,51.864876,51.648956,52.68082,49.99635,49.271782,50.102993,50.252346,50.00838,50.191643,50.6154,51.621754,50.340412,49.462288,49.46229,49.45815,49.534847,49.600945,49.600216,49.625748,49.653835,49.666893,49.831085,49.838097,49.357315,48.459126,47.848736,47.713955,47.713955,47.713947,47.14922,47.149372,46.763252,46.7554,46.637676,46.63198,46.644855,46.68036,46.394417,46.63496,47.166595,47.120396,48.094822,48.094753,48.08952,48.632706,44.905052,44.643238,44.589924,46.979427,44.88584,44.290695,44.526314,44.023663,43.56028,43.404587,43.377647,43.33817,43.3341,43.33174,43.332836,43.056778,43.05591,43.03783,42.934116,42.933113,42.933033,42.904316,42.904488,42.873337,42.74469,42.755577,50.36651,50.404465,50.4329,50.556274,47.33951,47.537514,47.120346,46.67929,44.88686,44.63507,78.1861,92.603546,55.183125,51.865303,49.99619,49.99679,49.27192,50.102966,50.103252,50.252323,50.008484,50.008366,50.19173,50.191708,50.615303,50.61533,50.340324,49.462288,49.462303,49.600945,49.831085,47.848633,47.714054,47.149372,47.149475,46.763203,46.631737,46.644897,46.680332,46.634174,47.166565,47.12029,47.120422,48.09498,48.094986,48.094753,44.9052,44.64323,44.88584,44.526413,43.404533,43.377598,43.3341,43.056828,43.037766,42.934105,42.933125,42.90432,42.904484,42.755615,42.755535,50.366528,50.433014,50.55643,47.339615,47.537666,47.120235,46.679325,44.88686,44.635048,67.056,50.9016,45.73154,42.642445,48.94786
38700,73.8603,49.695736,49.04933,46.73687,45.838036,42.71366,63.77306,92.63564,92.63564,55.254906,54.539402,51.94782,51.732468,52.75983,50.084213,49.361206,50.191296,50.34177,50.100655,50.28236,50.707653,51.712326,50.43409,49.560753,49.560757,49.556614,49.6317,49.69647,49.695736,49.720882,49.748653,49.761574,49.924377,49.931404,49.449894,48.552135,47.94203,47.807327,47.807327,47.807323,47.242928,47.24308,46.85722,46.84936,46.732315,46.72675,46.739357,46.77489,46.488083,46.72892,47.260014,47.21407,48.186596,48.186523,48.181328,48.72335,44.99713,44.735134,44.681828,47.073032,44.97768,44.37936,44.616707,44.11038,43.64361,43.486774,43.45973,43.420254,43.416183,43.413826,43.414917,43.135735,43.134865,43.116295,43.01131,43.010296,43.010216,42.981106,42.981285,42.94966,42.818848,42.829735,50.455982,50.493713,50.521755,50.64465,47.4331,47.630432,47.214027,46.773643,44.978745,44.7268,78.20435,92.63535,55.255337,51.94825,50.084057,50.084656,49.361347,50.19126,50.19155,50.341747,50.10075,50.100636,50.282448,50.282425,50.707558,50.707584,50.434002,49.560753,49.560764,49.69647,49.92438,47.94193,47.80743,47.24308,47.243187,46.857162,46.726505,46.7394,46.77486,46.72813,47.25998,47.21396,47.214096,48.186745,48.186756,48.186523,44.997288,44.735126,44.97768,44.616802,43.486717,43.45968,43.416183,43.13578,43.11623,43.0113,43.010307,42.981113,42.981274,42.829773,42.829697,50.455994,50.52187,50.644806,47.433205,47.630592,47.213913,46.773674,44.978745,44.726772,67.056,50.9016,45.838036,42.71366,49.04932
