25200,73.76398,49.522095,49.83785,46.75985,46.665203,43.433186,65.82549,65.82515,65.824814,54.944748,54.226818,51.54983,51.33586,52.437893,49.73749,49.07065,49.80208,49.872192,49.517433,49.74507,49.986977,50.48603,49.955406,49.87264,49.87198,49.86791,49.661602,49.522816,49.522095,49.500282,49.494686,49.493206,49.49261,49.498665,48.978924,48.237038,47.733425,47.621914,47.621914,47.621906,47.1538,47.15395,46.830055,46.822502,46.7624,46.76281,46.762306,46.794136,46.48795,46.721237,47.182762,47.138653,48.001743,48.001545,47.995842,48.492035,45.031246,44.774517,44.720753,47.020275,45.020084,44.530937,44.70816,44.330086,43.981544,43.864475,43.841442,43.80264,43.798637,43.796318,43.797394,43.62372,43.622864,43.618176,43.55452,43.553944,43.553864,43.537395,43.537495,43.520687,43.455997,43.4667,49.9602,50.003757,50.050903,50.177967,47.31182,47.504368,47.137455,46.782497,45.02008,44.77167,67.056,50.9016,46.6652,43.433186,49.83785
26100,73.77012,49.546288,49.86154,46.788673,46.69729,43.47012,65.82719,65.82685,65.826515,54.964573,54.247173,51.572372,51.358593,52.45972,49.761932,49.095943,49.82637,49.896286,49.541737,49.76919,50.010574,50.508938,49.979023,49.896317,49.895657,49.891582,49.685593,49.54701,49.546288,49.524513,49.51892,49.517445,49.516777,49.522816,49.004055,48.26333,47.76051,47.64917,47.64917,47.649166,47.181793,47.181946,46.85855,46.851,46.79124,46.791683,46.79113,46.82289,46.51663,46.749794,47.210705,47.16669,48.02847,48.02827,48.022575,48.518105,45.060604,44.803967,44.750202,47.048435,45.04951,44.56163,44.73816,44.36156,44.014385,43.897778,43.874783,43.83598,43.83198,43.82966,43.830734,43.658295,43.657436,43.65288,43.589684,43.58911,43.58903,43.572704,43.572807,43.55616,43.49216,43.502865,49.984173,50.02769,50.07482,50.201763,47.339565,47.531837,47.16549,46.811234,45.049507,44.801174,67.056,50.9016,46.69729,43.47012,49.86154
27000,73.77623,49.570343,49.88523,46.817177,46.72881,43.50659,65.82889,65.82855,65.82821,54.984257,54.2674,51.59478,51.381184,52.481396,49.786205,49.121044,49.850506,49.920242,49.565926,49.793194,50.034096,50.53177,50.002583,49.919964,49.919304,49.915234,49.709476,49.571064,49.570343,49.548603,49.543022,49.54155,49.540897,49.54692,49.02904,48.289417,47.78735,47.676178,47.676174,47.676174,47.209503,47.209652,46.886738,46.879196,46.819756,46.820225,46.819626,46.851322,46.54499,46.77804,47.238354,47.19443,48.054947,48.054745,48.049065,48.54395,45.089638,44.83309,44.779327,47.076294,45.078613,44.59198,44.76783,44.392685,44.04685,43.93069,43.907738,43.868942,43.86494,43.86262,43.863697,43.692463,43.69161,43.687176,43.624435,43.623867,43.62379,43.607594,43.607697,43.59121,43.52789,43.538593,50.008015,50.051495,50.098602,50.22543,47.36704,47.559048,47.193237,46.839638,45.078613,44.83035,67.056,50.9016,46.72881,43.50659,49.88523
27900,73.782295,49.594296,49.9089,46.845337,46.759785,43.542614,65.830574,65.83024,65.8299,55.00381,54.287483,51.617035,51.403625,52.50292,49.81029,49.145935,49.87447,49.944046,49.589996,49.817062,50.057526,50.554516,50.02606,49.943577,49.942913,49.93884,49.733284,49.59501,49.594296,49.57258,49.567013,49.565544,49.564896,49.57091,49.053864,48.31529,47.813934,47.702923,47.702923,47.702915,47.23691,47.237064,46.914608,46.907063,46.84793,46.848434,46.847786,46.87942,46.573036,46.805973,47.265713,47.221878,48.081173,48.080975,48.0753,48.56956,45.118347,44.861885,44.808125,47.10385,45.107388,44.621983,44.79716,44.423447,44.078934,43.96322,43.940315,43.901512,43.89751,43.895195,43.89627,43.72623,43.725372,43.721066,43.658768,43.65821,43.658127,43.64207,43.642174,43.62584,43.563183,43.57389,50.031708,50.075157,50.122234,50.24894,47.394222,47.58597,47.22068,46.867718,45.107388,44.85919,67.056,50.9016,46.759785,43.542614,49.9089
28800,73.87877,49.682438,49.932552,46.936813,46.790253,43.57819,65.83532,65.83499,65.834656,55.314877,54.606686,51.87525,51.660015,52.81395,50.0117,49.326195,50.065968,50.113926,49.672512,49.937786,50.12342,50.618484,50.08515,49.98008,49.979527,49.976192,49.80106,49.68303,49.682438,49.66369,49.658733,49.6574,49.65655,49.662624,49.141163,48.40806,47.9098,47.799053,47.799053,47.79905,47.33368,47.333805,47.009052,47.00154,46.939205,46.939297,46.939205,46.972664,46.67439,46.907173,47.37575,47.324757,48.22654,48.226097,48.21937,48.73274,45.218956,44.961143,44.906734,47.210785,45.209705,44.730793,44.90287,44.53577,44.197353,44.083664,44.063072,44.03133,44.02806,44.026165,44.027042,43.83651,43.835808,43.82594,43.75515,43.754486,43.754417,43.735218,43.735336,43.714905,43.63251,43.641266,50.18596,50.234455,50.295864,50.428444,47.490974,47.70422,47.321644,46.960003,45.209576,44.959057,67.056,50.9016,46.790253,43.57819,49.932552
29700,73.88619,49.711445,49.960594,46.972332,46.830578,43.63015,65.837364,65.83703,65.83669,55.338795,54.631268,51.902477,51.687473,52.84032,50.04133,49.35696,50.09538,50.143066,49.701786,49.96686,50.15171,50.64595,50.11341,50.008198,50.007652,50.004314,49.829704,49.712036,49.711445,49.692776,49.687847,49.686516,49.6857,49.691753,49.171593,48.440094,47.94294,47.832436,47.832436,47.832428,47.36808,47.368206,47.044155,47.03665,46.974724,46.974834,46.974724,47.008057,46.709835,46.942387,47.410088,47.35921,48.259212,48.25877,48.25206,48.764534,45.255707,44.998074,44.94366,47.245422,45.246586,44.770035,44.940807,44.5765,44.240654,44.127823,44.10732,44.075577,44.072308,44.070408,44.07129,43.883102,43.882404,43.872864,43.803,43.80235,43.80228,43.78337,43.78348,43.76339,43.682514,43.69127,50.214905,50.26336,50.324776,50.457203,47.525036,47.73791,47.35609,46.995403,45.246437,44.996067,67.056,50.9016,46.830578,43.63015,49.960587
30600,73.89356,49.74035,49.988655,47.00744,46.8702,43.681232,65.83939,65.839066,65.83873,55.36256,54.65568,51.92954,51.71476,52.866512,50.07074,49.387478,50.124596,50.17203,49.730927,49.995796,50.179924,50.673332,50.1416,50.03632,50.035767,50.032436,49.858284,49.74094,49.74035,49.72174,49.71684,49.715523,49.714725,49.72076,49.20184,48.471878,47.975773,47.865498,47.865498,47.865498,47.402126,47.40225,47.078873,47.07137,47.00983,47.009964,47.00983,47.043045,46.744873,46.977207,47.444057,47.3933,48.291584,48.291145,48.28444,48.796055,45.29203,45.03457,44.980152,47.279697,45.28303,44.80878,44.97828,44.616688,44.283344,44.17136,44.15093,44.11919,44.115917,44.11402,44.114902,43.92901,43.928307,43.919083,43.85012,43.849476,43.849407,43.830776,43.830887,43.811115,43.731716,43.740475,50.243683,50.292107,50.35352,50.485798,47.558743,47.771267,47.39018,47.030396,45.282875,45.032642,67.056,50.9016,46.8702,43.681232,49.988655
31500,73.90088,49.76915,50.01674,47.04215,46.909153,43.73146,65.84142,65.841095,65.84076,55.38617,54.67993,51.95643,51.741875,52.892525,50.09995,49.417763,50.15362,50.200825,49.759937,50.02459,50.20804,50.70063,50.16972,50.06442,50.06387,50.060535,49.88679,49.769733,49.76915,49.750595,49.745716,49.74441,49.74363,49.74965,49.231907,48.50341,48.008312,47.89826,47.89826,47.898254,47.43582,47.435944,47.11321,47.105717,47.044544,47.044697,47.044537,47.07765,46.77953,47.011646,47.477684,47.427032,48.32366,48.323223,48.316525,48.827305,45.327934,45.07064,45.016228,47.31361,45.31906,44.84705,45.015305,44.656353,44.325447,44.21428,44.193928,44.16219,44.158913,44.15702,44.1579,43.974228,43.97353,43.96461,43.896523,43.89589,43.89582,43.877457,43.877567,43.858112,43.780136,43.788895,50.27231,50.32069,50.382088,50.51422,47.59213,47.80429,47.423916,47.065,45.31889,45.068798,67.056,50.9016,46.909153,43.73146,50.01674
32400,73.757355,49.55488,50.044827,46.943558,46.947464,43.780857,65.809715,65.80938,65.80904,54.923397,54.206207,51.544025,51.332096,52.427578,49.77109,49.129826,49.828632,49.88836,49.529713,49.756207,49.97104,50.27371,49.976685,50.0117,50.0109,50.006615,49.738068,49.555637,49.55488,49.524582,49.51556,49.512936,49.508923,49.514862,49.021873,48.322906,47.848785,47.7438,47.7438,47.743797,47.303143,47.3033,46.99806,46.99049,46.947865,46.950718,46.945972,46.97646,46.65579,46.889393,47.33004,47.289837,48.105835,48.10566,48.1002,48.575417,45.195713,44.93802,44.883606,47.174908,45.185932,44.722164,44.884033,44.53871,44.22037,44.113464,44.090897,44.050056,44.04584,44.043404,44.044537,43.90535,43.904446,43.90342,43.852425,43.851986,43.851894,43.839355,43.839436,43.827236,43.781967,43.793236,49.972015,50.01543,50.06382,50.18909,47.451927,47.635315,47.288586,46.961735,45.18586,44.93628,67.056,50.9016,46.947464,43.780857,50.04483
33300,73.755005,49.53907,50.02175,46.946033,46.95258,43.802425,65.808464,65.80812,65.80778,54.915802,54.19855,51.5345,51.32261,52.419754,49.762974,49.123417,49.819485,49.877453,49.515396,49.743145,49.953724,50.256794,49.958736,49.99083,49.990032,49.985744,49.72016,49.539833,49.53907,49.5092,49.500366,49.497807,49.494026,49.4999,49.01071,48.316124,47.845005,47.74067,47.74067,47.74066,47.302723,47.30288,46.9994,46.991848,46.95058,46.953724,46.94845,46.979057,46.657845,46.891167,47.329887,47.28977,48.10256,48.102383,48.09691,48.570747,45.19937,44.94193,44.887512,47.175426,45.189777,44.729183,44.889294,44.547718,44.232826,44.127083,44.104637,44.0638,44.059586,44.057148,44.058277,43.92218,43.921276,43.92046,43.87057,43.870136,43.870052,43.857834,43.857918,43.84608,43.802284,43.81355,49.9602,50.003784,50.052784,50.178116,47.450603,47.63378,47.288467,46.963882,45.18969,44.940296,67.056,50.9016,46.95258,43.802425,50.02175
34200,73.752594,49.52348,49.99952,46.94741,46.955486,43.822784,65.80723,65.806885,65.80655,54.908035,54.190712,51.524845,51.312984,52.411705,49.75456,49.116585,49.810112,49.866455,49.501175,49.73011,49.936707,50.240177,49.941162,49.970608,49.969814,49.965527,49.702652,49.52424,49.52348,49.494,49.48533,49.482838,49.479267,49.48509,48.999428,48.30892,47.840588,47.736855,47.736855,47.73685,47.301434,47.301594,46.999756,46.992207,46.95219,46.955612,46.94982,46.98057,46.658897,46.891933,47.32885,47.28881,48.09862,48.098442,48.092964,48.56553,45.202034,44.944828,44.89042,47.17503,45.192616,44.735172,44.893543,44.555687,44.24423,44.139637,44.117317,44.076473,44.072266,44.06982,44.070957,43.937923,43.93702,43.936405,43.887604,43.88718,43.8871,43.875202,43.875282,43.86381,43.821453,43.832714,49.948353,49.992092,50.041668,50.167065,47.448467,47.631454,47.287453,46.964966,45.19251,44.94331,67.056,50.9016,46.955486,43.822784,49.99952
35100,73.750114,49.50805,49.97808,46.947536,46.956364,43.841934,65.806015,65.80567,65.80533,54.900036,54.182617,51.51498,51.30314,52.40336,49.74577,49.109234,49.800446,49.855297,49.486988,49.71704,49.919952,50.22381,49.923912,49.95098,49.950195,49.94591,49.685486,49.50881,49.50805,49.478924,49.47041,49.467968,49.464596,49.470352,48.987946,48.301186,47.83541,47.732235,47.732235,47.73223,47.299133,47.29929,46.99896,46.991425,46.952538,46.95622,46.949947,46.98084,46.6588,46.89155,47.326794,47.28682,48.093918,48.09373,48.08824,48.559647,45.203564,44.94661,44.8922,47.173557,45.194324,44.740036,44.89666,44.56253,44.25451,44.151073,44.128876,44.088036,44.083824,44.081383,44.082516,43.952557,43.951653,43.95123,43.90351,43.903103,43.903015,43.891438,43.891518,43.880405,43.839462,43.850735,49.93639,49.980286,50.030403,50.15586,47.445396,47.62822,47.28541,46.964832,45.1942,44.94519,67.056,50.9016,46.956364,43.841934,49.97808
36000,73.76315,49.5041,49.95738,46.947666,46.95541,43.85987,65.805595,65.80525,65.80491,54.94208,54.225803,51.545063,51.3328,52.444134,49.76522,49.125336,49.817738,49.868088,49.48242,49.71996,49.91131,50.21818,49.914055,49.935074,49.93431,49.93017,49.67678,49.504833,49.5041,49.47571,49.467377,49.464977,49.46159,49.46734,48.98536,48.301144,47.836998,47.734097,47.734097,47.734093,47.302074,47.30223,47.002247,46.99485,46.952503,46.955875,46.950157,46.981583,46.669556,46.89832,47.3326,47.29065,48.104637,48.10441,48.098724,48.573174,45.239517,44.987278,44.933968,47.179703,45.23019,44.77802,44.93548,44.59957,44.28991,44.18592,44.164036,44.124557,44.120487,44.11813,44.119225,43.982933,43.982063,43.980946,43.93103,43.93059,43.930515,43.918205,43.918285,43.906284,43.861683,43.87257,49.946003,49.990902,50.04389,50.170498,47.44801,47.6345,47.28896,46.9659,45.230095,44.985664,67.056,50.9016,46.95541,43.85987,49.95738
36900,73.76102,49.490547,49.938744,46.948563,46.9572,43.88174,65.80452,65.80418,65.80383,54.935215,54.21887,51.536568,51.324326,52.436996,49.75772,49.119205,49.809433,49.85846,49.469936,49.708496,49.896423,50.20365,49.898808,49.917934,49.917175,49.913033,49.661747,49.491283,49.490547,49.46246,49.454258,49.451904,49.44868,49.454384,48.9754,48.294693,47.832943,47.73056,47.73056,47.730556,47.300713,47.300865,47.0023,46.994907,46.953598,46.957203,46.951057,46.9826,46.670334,46.898785,47.33147,47.28957,48.101006,48.100773,48.095078,48.568428,45.24206,44.990086,44.93678,47.179134,45.23293,44.784172,44.939735,44.607864,44.301914,44.199177,44.17742,44.137947,44.133873,44.131516,44.132614,43.999645,43.998775,43.99789,43.949165,43.948742,43.948658,43.9367,43.93678,43.925175,43.882168,43.893055,49.9356,49.980644,50.034153,50.16081,47.445923,47.63225,47.28783,46.966557,45.232815,44.98859,67.056,50.9016,46.9572,43.88174,49.938744
37800,73.758804,49.4771,49.92079,46.94804,46.95733,43.902287,65.80345,65.80311,65.80277,54.92805,54.21161,51.52779,51.315563,52.429485,49.749763,49.112457,49.80075,49.84859,49.45744,49.696938,49.881775,50.189342,49.88384,49.901314,49.90056,49.896416,49.646984,49.477837,49.4771,49.44928,49.441193,49.43888,49.435802,49.441456,48.96517,48.287613,47.82801,47.726097,47.726093,47.726093,47.2982,47.29835,47.001053,46.99367,46.953255,46.95707,46.950535,46.982193,46.6698,46.89793,47.32917,47.287304,48.09647,48.096237,48.090534,48.562912,45.24333,44.991623,44.938313,47.177345,45.234386,44.78905,44.942722,44.614895,44.312675,44.211193,44.18957,44.150097,44.146027,44.14367,44.14476,44.015137,44.014263,44.013603,43.96606,43.965652,43.96557,43.953964,43.954037,43.94283,43.9014,43.91229,49.925022,49.970196,50.024185,50.150894,47.442757,47.628944,47.28552,46.96583,45.234253,44.990234,67.056,50.9016,46.95733,43.902287,49.92079
38700,73.75645,49.463673,49.90347,46.94581,46.956017,43.92151,65.80241,65.80206,65.80172,54.92047,54.20391,51.51861,51.306377,52.421474,49.741188,49.104916,49.791546,49.838345,49.44483,49.68518,49.867287,50.175194,49.869087,49.885143,49.884388,49.88025,49.632416,49.464405,49.463673,49.43608,49.428097,49.425816,49.42286,49.42848,48.954533,48.279713,47.82198,47.72047,47.72047,47.720463,47.294262,47.294415,46.99822,46.990852,46.95117,46.95516,46.9483,46.980064,46.667667,46.89547,47.325443,47.283592,48.09082,48.09058,48.08487,48.55642,45.24306,44.991634,44.938324,47.174065,45.234318,44.792465,44.944206,44.62049,44.32207,44.22186,44.20038,44.1609,44.15683,44.154472,44.155567,44.02933,44.02846,44.028015,43.981674,43.981274,43.98119,43.96994,43.970013,43.9592,43.919346,43.930237,49.91415,49.959446,50.01386,50.140625,47.43826,47.62434,47.28176,46.96342,45.23416,44.990356,67.056,50.9016,46.956017,43.92151,49.90347
39600,73.66096,45.742268,49.886707,46.904053,46.953526,43.939365,65.79705,65.79671,65.796364,54.61244,53.888424,51.26026,51.050293,52.1161,49.54663,48.938293,49.60259,49.663773,49.337074,49.549423,49.79171,50.10309,49.797844,49.839615,49.83759,49.832634,48.961285,48.347218,47.127167,48.452106,48.542892,48.582607,49.011856,49.02439,48.855804,48.194645,47.746853,47.647896,47.647892,47.647892,47.232796,47.23298,46.946434,46.938957,46.911278,46.91769,46.906406,46.938084,46.606087,46.836536,47.25236,47.21838,47.971344,47.971264,47.96649,48.413776,45.16547,44.911827,44.858067,47.10597,45.15609,44.71909,44.866055,44.552525,44.26349,44.166462,44.14333,44.096092,44.091217,44.088394,44.089706,43.999123,43.99808,43.99938,43.964302,43.964024,43.96393,43.95632,43.956383,43.949917,43.92579,43.93882,49.750698,49.791714,49.834755,49.95579,47.372894,47.538074,47.21773,46.918713,45.156,44.91069,67.056,50.9016,46.953526,43.939365,49.886707
40500,73.65543,45.717197,49.858803,46.884254,46.93485,43.935375,65.79524,65.7949,65.794556,54.594624,53.870186,51.239613,51.029533,52.096737,49.5253,48.91712,49.580887,49.641403,49.313076,49.526115,49.766815,50.078773,49.772636,49.812912,49.81089,49.80593,48.93553,48.322144,47.102093,48.427174,48.518063,48.55782,48.987465,48.99998,48.832638,48.172626,47.725616,47.626827,47.626823,47.626823,47.21242,47.21261,46.92651,46.91904,46.89152,46.897987,46.88661,46.91833,46.58668,46.81686,47.232155,47.19811,47.950573,47.950493,47.945713,48.39284,45.147617,44.8942,44.84044,47.085945,45.138393,44.704144,44.849583,44.539307,44.253273,44.157253,44.134235,44.086994,44.082123,44.0793,44.08061,43.9926,43.991558,43.99294,43.95871,43.958435,43.958336,43.95097,43.951023,43.944817,43.921494,43.934525,49.728035,49.76915,49.812458,49.933613,47.35229,47.51755,47.19745,46.898872,45.138283,44.89315,67.056,50.9016,46.93485,43.935375,49.858807
41400,73.649925,45.692345,49.831287,46.86428,46.915882,43.930286,65.79346,65.79311,65.79276,54.576855,53.851997,51.21904,51.008846,52.077415,49.503998,48.895954,49.559246,49.61913,49.289234,49.502945,49.74213,50.054672,49.747665,49.786533,49.784515,49.779556,48.910038,48.297295,47.077244,48.402454,48.49344,48.533234,48.963257,48.97575,48.809563,48.15061,47.704327,47.60569,47.60569,47.605686,47.19193,47.192112,46.90642,46.89896,46.87159,46.878105,46.866634,46.898407,46.567085,46.79701,47.211823,47.177715,47.92974,47.929657,47.92487,48.371876,45.129494,44.87629,44.822525,47.06578,45.12041,44.68874,44.83275,44.525528,44.24231,44.147236,44.12433,44.077087,44.072216,44.069393,44.0707,43.985092,43.98405,43.985523,43.952076,43.95181,43.951714,43.944565,43.944622,43.938644,43.91605,43.92908,49.70548,49.74669,49.79026,49.911526,47.331585,47.49693,47.177036,46.87887,45.120285,44.87531,67.056,50.9016,46.915882,43.930286,49.831287
42300,73.64444,45.667717,49.804146,46.84416,46.896664,43.92416,65.79168,65.791336,65.790985,54.55914,53.833862,51.19855,50.98823,52.058147,49.482742,48.874798,49.53767,49.59696,49.26555,49.479904,49.717667,50.03078,49.722923,49.760464,49.758446,49.75349,48.884804,48.27266,47.05261,48.377945,48.469017,48.508854,48.939228,48.951706,48.78658,48.128613,47.683,47.5845,47.5845,47.584496,47.17133,47.171516,46.886204,46.878754,46.85151,46.858067,46.84651,46.87833,46.547325,46.77701,47.19138,47.157215,47.90886,47.90878,47.90398,48.350887,45.11112,44.858112,44.804356,47.045498,45.10217,44.672916,44.815586,44.511227,44.230648,44.13647,44.113667,44.06642,44.061554,44.05873,44.060036,43.976665,43.975624,43.977192,43.944477,43.944218,43.94412,43.937176,43.93723,43.93147,43.90955,43.92258,49.68304,49.724342,49.76816,49.889545,47.31079,47.476227,47.15652,46.858723,45.102028,44.85721,67.056,50.9016,46.896664,43.92416,49.804146
43200,73.663795,45.671112,49.77735,46.846756,46.87722,43.91706,65.7907,65.79036,65.79001,54.621616,53.898052,51.24292,51.031994,52.11869,49.511677,48.89894,49.563297,49.615505,49.25872,49.48433,49.704185,50.017612,49.7082,49.73926,49.73729,49.73256,48.87778,48.27491,47.056004,48.381565,48.47295,48.512825,48.940994,48.953377,48.783005,48.129246,47.686337,47.588318,47.588318,47.588314,47.177025,47.177197,46.892624,46.88536,46.853233,46.85872,46.84915,46.880447,46.563892,46.788017,47.20096,47.164074,47.925358,47.925232,47.920155,48.37139,45.16323,44.91705,44.865044,47.055576,45.153675,44.719765,44.868202,44.551537,44.259617,44.161613,44.138916,44.093853,44.089207,44.086514,44.087765,43.987144,43.986153,43.987144,43.949043,43.94873,43.94864,43.940075,43.940136,43.932552,43.90479,43.91722,49.697124,49.73988,49.7878,49.910908,47.315903,47.48651,47.163097,46.86242,45.153625,44.915607,67.056,50.9016,46.87722,43.91706,49.77735
44100,73.6592,45.649223,49.752472,46.83202,46.864143,43.91915,65.789116,65.788765,65.78842,54.606785,53.88289,51.225624,51.014614,52.102634,49.494045,48.88173,49.54523,49.596684,49.238037,49.46439,49.682297,49.99624,49.68602,49.715614,49.713642,49.70891,48.855152,48.25303,47.03412,48.359837,48.451332,48.491253,48.919857,48.932213,48.763474,48.111317,47.669506,47.57172,47.57172,47.571716,47.1614,47.16158,46.877632,46.87038,46.83859,46.844166,46.83442,46.86579,46.549477,46.77332,47.185516,47.148598,47.90897,47.908844,47.903755,48.35465,45.15043,44.904488,44.85248,47.040394,45.141045,44.710094,44.856895,44.543724,44.255016,44.158092,44.13552,44.090458,44.08581,44.08312,44.08437,43.98661,43.985615,43.98662,43.94946,43.94915,43.94906,43.94076,43.940823,43.933525,43.906757,43.919186,49.677902,49.720764,49.769005,49.89221,47.29996,47.470596,47.1476,46.847614,45.14098,44.903137,67.056,50.9016,46.864143,43.91915,49.752472
45000,73.6546,45.62756,49.728027,46.816902,46.850517,43.920067,65.787544,65.78719,65.78685,54.591938,53.867706,51.208336,50.997242,52.086548,49.476368,48.864403,49.52715,49.577896,49.217476,49.444542,49.66063,49.975075,49.664085,49.69231,49.690346,49.685616,48.8328,48.231358,47.01245,48.33831,48.42991,48.469875,48.89888,48.91121,48.743973,48.093285,47.652473,47.5549,47.5549,47.554897,47.14548,47.145657,46.86229,46.85505,46.823544,46.8292,46.8193,46.850746,46.534676,46.758244,47.16977,47.1328,47.892376,47.89224,47.887146,48.337738,45.137196,44.89148,44.839474,47.024883,45.127968,44.69986,44.845093,44.53526,44.249638,44.15375,44.1313,44.08624,44.081593,44.0789,44.080147,43.98511,43.984116,43.985157,43.948875,43.94858,43.94849,43.940445,43.940506,43.933475,43.90764,43.920067,49.65874,49.701702,49.750248,49.873547,47.28374,47.454414,47.131783,46.83243,45.12789,44.890224,67.056,50.9016,46.850517,43.920067,49.728027
45900,73.65,45.606106,49.703995,46.801445,46.836407,43.91986,65.78599,65.785645,65.78529,54.5771,53.852524,51.19107,50.97989,52.07045,49.458656,48.847,49.509064,49.55915,49.19705,49.42479,49.639175,49.954124,49.642387,49.669353,49.66739,49.66266,48.810715,48.209904,46.990997,48.316986,48.408684,48.448685,48.878063,48.890373,48.72451,48.075165,47.63527,47.5379,47.537895,47.537895,47.1293,47.12947,46.846634,46.8394,46.808147,46.81388,46.80384,46.83535,46.51954,46.742844,47.15375,47.116737,47.8756,47.875465,47.870358,48.320698,45.12355,44.878048,44.826042,47.009083,45.114475,44.689053,44.832798,44.526146,44.243454,44.148552,44.126213,44.081158,44.07651,44.07382,44.075066,43.982594,43.981598,43.982685,43.947243,43.946957,43.94686,43.939053,43.939114,43.932343,43.907364,43.919796,49.639645,49.6827,49.73154,49.854935,47.267284,47.438004,47.1157,46.816914,45.11438,44.87688,67.056,50.9016,46.836407,43.91986,49.704
46800,73.7069,45.64721,49.68036,46.815712,46.821873,43.91857,65.78569,65.78535,65.784996,54.760662,54.04077,51.330547,51.117577,52.2493,49.552902,48.925507,49.59661,49.632633,49.205475,49.46139,49.635513,49.95017,49.637123,49.654606,49.65275,49.64861,48.828094,48.247963,47.03211,48.35794,48.449905,48.489788,48.91111,48.92328,48.736286,48.090782,47.653072,47.555885,47.555885,47.555878,47.147755,47.147907,46.863758,46.856606,46.819904,46.822872,46.8179,46.84666,46.542816,46.763893,47.180855,47.138657,47.928158,47.92788,47.92204,48.386395,45.160088,44.91614,44.86435,47.03406,45.151756,44.72811,44.872196,44.56482,44.28146,44.186314,44.16538,44.125908,44.121834,44.119476,44.12057,44.00778,44.00691,44.007175,43.965527,43.96517,43.965088,43.95521,43.955276,43.946003,43.9121,43.922993,49.701385,49.74823,49.807835,49.935608,47.28572,47.471176,47.13657,46.83185,45.151585,44.91506,67.056,50.9016,46.821873,43.91857,49.68036
47700,73.704636,45.631744,49.660217,46.816967,46.82458,43.930943,65.78452,65.78418,65.78383,54.75336,54.033382,51.32154,51.10859,52.241676,49.544865,48.918987,49.58775,49.622505,49.192093,49.449112,49.619404,49.93444,49.620697,49.636242,49.634384,49.63024,48.811413,48.2325,47.016636,48.34274,48.434887,48.474846,48.89689,48.909004,48.72565,48.083954,47.64885,47.552235,47.552227,47.552227,47.146465,47.14662,46.864006,46.856857,46.8214,46.82464,46.819157,46.84806,46.543575,46.76448,47.179794,47.137688,47.92438,47.9241,47.918247,48.381397,45.161816,44.918037,44.866245,47.033577,45.153603,44.73192,44.87491,44.569862,44.288647,44.194218,44.17337,44.133892,44.12982,44.127464,44.12856,44.01768,44.01681,44.01716,43.976166,43.975822,43.97574,43.966045,43.966118,43.957058,43.923965,43.934853,49.690334,49.737347,49.79756,49.92538,47.283634,47.46892,47.13553,46.832817,45.153416,44.91701,67.056,50.9016,46.82458,43.930943,49.66022
48600,73.702286,45.616512,49.64084,46.816803,46.825195,43.942524,65.78338,65.78303,65.78268,54.745766,54.025684,51.312267,51.09932,52.2337,49.536392,48.911865,49.57853,49.612144,49.178715,49.436764,49.603558,49.91897,49.604588,49.618443,49.616592,49.612446,48.7951,48.217266,47.001408,48.32774,48.420055,48.460083,48.88277,48.894836,48.714756,48.07651,47.64377,47.547657,47.547657,47.547653,47.14403,47.144184,46.862957,46.85582,46.821453,46.824955,46.819,46.84805,46.543037,46.763763,47.177578,47.135536,47.919716,47.919434,47.913574,48.375637,45.162327,44.918716,44.866917,47.031887,45.154232,44.734592,44.876442,44.57383,44.294853,44.201187,44.180416,44.140938,44.136868,44.13451,44.135605,44.026733,44.025856,44.02629,43.98598,43.98564,43.985558,43.97607,43.976135,43.967293,43.93504,43.945927,49.679127,49.726288,49.787067,49.914936,47.280487,47.46562,47.13332,46.8324,45.154026,44.917747,67.056,50.9016,46.825195,43.942524,49.64084
49500,73.699745,45.601337,49.62216,46.814377,46.82395,43.95327,65.782234,65.78189,65.78154,54.737568,54.017353,51.302387,51.08943,52.22501,49.527058,48.903652,49.56855,49.601196,49.165096,49.424065,49.587845,49.903618,49.58866,49.60111,49.59926,49.59511,48.77902,48.20209,46.98623,48.31276,48.405212,48.4453,48.868526,48.880547,48.703255,48.067947,47.6372,47.541523,47.541523,47.54152,47.139713,47.139866,46.859818,46.852688,46.819206,46.82293,46.81657,46.84575,46.540424,46.76094,47.173454,47.131462,47.913548,47.913258,47.907387,48.368557,45.160908,44.91748,44.865685,47.028225,45.152943,44.735558,44.87615,44.576225,44.29973,44.206894,44.18622,44.146744,44.142673,44.140316,44.141407,44.03474,44.03387,44.03438,43.99483,43.994495,43.99442,43.98514,43.98521,43.976612,43.945267,43.956154,49.667435,49.714733,49.776012,49.90393,47.275566,47.460583,47.129192,46.82977,45.152718,44.91658,67.056,50.9016,46.82395,43.95327,49.62216
