,10,15,20,35,40,50,60,601,61,101,103,105,107,109,111,113,115,117,119,120,121,123,125,127,129,131,139,141,143,145,147,149,151,153,157,159,161,163,164,166,167,169,171,173,177,179,181,183,184,185,187,189,191,193,195,197,199,201,203,204,205,206,207,208,209,211,213,215,217,219,225,229,231,237,239,241,243,247,249,251,253,255,257,259,261,263,265,267,269,271,273,275,60_330,61_329,101_101,105_105,111_225,111_111,113_114,115_112,115_115,117_119,119_123,119_171,120_297,120_122,121_123,121_122,125_131,127_135,129_145,141_149,151_163,161_179,163_179,169_185,169_183,171_189,179_201,181_315,183_203,185_202,187_209,189_207,189_209,191_223,193_116,193_217,199_229,201_323,205_319,207_237,211_269,213_261,217_257,229_261,237_273,239_275,241_275,247_285,249_295,255_287,255_289,257_303,261_307,263_117,265_321,267_311,269_325,271_191,273_319,275_239,River,Lake,1,2,3
24300,28.459934,33.6992,10.012686,41.108685,5.725639,7.379182,67.05599,46.677982,46.677982,40.533817,39.47476,40.7799,42.528603,44.443428,44.39233,46.232033,43.17311,43.25607,45.834373,46.844753,47.287582,43.32518,43.689533,31.344435,32.86574,46.579082,37.58662,44.8259,46.209297,45.783134,40.487965,41.267143,36.124374,26.171465,42.15309,43.907227,44.238865,43.870773,43.870773,46.00437,46.651833,46.65193,46.147907,46.141388,42.513157,42.54619,42.482582,41.63976,39.80095,40.00667,41.40906,43.937576,38.278522,40.410496,41.16317,39.3259,43.9955,43.12751,42.495506,38.70011,36.986782,42.81023,40.42463,38.178394,43.56096,40.78293,40.772495,40.74716,41.049347,41.657436,40.43894,39.667454,41.3433,38.605125,38.903725,38.903694,38.59884,37.37884,37.378857,33.72092,31.88575,34.635937,42.14028,39.78235,47.575413,47.72421,45.21904,39.05552,45.130424,43.09498,40.94572,40.11709,46.677982,46.677982,40.53428,40.7804,44.3922,44.392857,46.23213,43.17311,43.173412,43.256077,45.834415,45.834362,46.845,46.844727,47.287544,47.28761,43.689667,31.344435,32.86558,44.825615,36.124382,44.238815,43.870823,46.65193,46.651985,46.147865,42.546448,42.482582,41.63969,40.006,41.40902,43.937534,43.93762,38.27865,40.410686,40.4105,43.995625,43.127518,36.986782,40.424686,40.782925,40.77249,41.049347,39.66746,38.60512,38.903725,38.903694,37.37885,37.378857,34.635937,34.635944,42.140343,47.575554,47.724422,45.21909,39.05564,45.13037,43.094982,40.94573,40.11709,0.0,0.0,5.725639,7.379182,10.01271
25200,28.231499,36.8287,9.873922,40.78419,5.616385,7.3491607,67.05599,46.43695,46.43695,39.795563,38.718838,40.129093,41.88145,43.702133,43.877735,45.753376,42.660877,42.77166,45.58718,46.51365,47.04655,43.084156,43.46531,31.180109,32.701984,46.413906,37.823498,45.36382,47.9539,46.13738,40.737473,41.47564,36.00278,26.045134,41.88678,43.616203,43.93197,43.560997,43.560997,45.694588,46.330738,46.330887,45.823517,45.81689,42.192158,42.22933,42.158245,41.32045,39.46036,39.66746,41.057705,43.60294,37.86475,39.99759,40.752514,38.88001,43.646423,42.777218,42.144337,38.353035,36.637543,42.486835,40.08502,37.87338,43.287838,40.520557,40.507572,40.468773,40.76957,41.37685,40.15873,39.424587,41.100132,38.380634,38.685856,38.685883,38.381004,37.163063,37.163063,33.50856,31.710491,34.464394,41.712593,39.340744,47.088043,47.226936,44.901424,38.692875,44.80691,42.77063,40.596603,39.77043,46.43695,46.43695,39.796032,40.12958,43.87761,43.87822,45.75347,42.660877,42.661156,42.77166,45.587227,45.58718,46.513844,46.513638,47.046516,47.04657,43.46545,31.180109,32.70187,45.36382,36.00278,43.931915,43.561047,46.330887,46.330936,45.82347,42.229645,42.15825,41.32037,39.666786,41.05768,43.6029,43.60297,37.86487,39.99776,39.99759,43.64655,42.77723,36.637543,40.085075,40.520557,40.50757,40.76957,39.42459,38.380634,38.685856,38.685883,37.163063,37.163063,34.464382,34.46445,41.712635,47.088177,47.227135,44.901474,38.69298,44.806854,42.77063,40.596603,39.770435,0.0,0.0,5.616385,7.3491607,9.873946
26100,28.201952,36.70083,9.733089,40.664272,5.4947553,7.262031,67.05599,46.31078,46.31078,39.70003,38.620834,40.019444,41.77102,43.59742,43.76096,45.63564,42.543903,42.653877,45.46214,46.391006,46.92038,42.95798,43.337063,31.04423,32.56611,46.27804,37.692257,45.23595,47.826027,46.010254,40.610756,41.34908,35.877316,25.919605,41.762802,43.493702,43.810482,43.43972,43.439716,45.573315,46.210323,46.210472,45.70361,45.69701,42.07221,42.109344,42.038322,41.20049,39.341755,39.548244,40.937992,43.482758,37.74556,39.87838,40.633255,38.76151,43.53136,42.6627,42.02982,38.23349,36.52278,42.37633,39.972553,37.7651,43.183414,40.417423,40.40453,40.365726,40.666523,41.273808,40.055683,39.322487,40.99803,38.279194,38.58472,38.58476,38.279877,37.062202,37.062202,33.408146,31.61379,34.3677,41.59325,39.2219,46.970665,47.110096,44.78073,38.572994,44.686512,42.65071,40.481686,39.656525,46.31078,46.31078,39.70051,40.01993,43.760838,43.761448,45.635735,42.543903,42.544186,42.653877,45.462177,45.46214,46.391205,46.390995,46.92034,46.920395,43.337208,31.04423,32.56599,45.23595,35.87732,43.810432,43.439766,46.210472,46.210526,45.703568,42.10966,42.038326,41.200405,39.547565,40.937958,43.482723,43.48279,37.745674,39.87855,39.87838,43.531483,42.662712,36.52278,39.97261,40.417423,40.404522,40.666523,39.32249,38.279194,38.58472,38.58476,37.062202,37.062202,34.367683,34.367756,41.593296,46.970795,47.110283,44.78078,38.5731,44.68646,42.65071,40.481686,39.656525,0.0,0.0,5.4947553,7.262031,9.733108
27000,28.172367,36.57291,9.592651,40.544,5.3732185,7.1721945,67.05599,46.18452,46.18452,39.60437,38.522713,39.909653,41.66045,43.492573,43.64402,45.517696,42.426773,42.53594,45.336964,46.268246,46.79412,42.83172,43.2088,30.908577,32.430466,46.142395,37.561085,45.108032,47.69811,45.88306,40.48396,41.222427,35.75173,25.793959,41.638653,43.370975,43.688717,43.318153,43.318153,45.45175,46.089592,46.089737,45.583355,45.57677,41.951923,41.98904,41.918053,41.0802,39.222725,39.42865,40.81795,43.36226,37.626102,39.758904,40.51373,38.64277,43.415577,42.547413,41.914528,38.11361,36.407295,42.264786,39.85924,37.655556,43.077343,40.312523,40.2997,40.2609,40.5617,41.168983,39.95086,39.218414,40.89396,38.17566,38.48155,38.48159,38.176712,36.959293,36.959286,33.305683,31.514885,34.26879,41.473774,39.102917,46.853127,46.9931,44.65972,38.452816,44.56579,42.530445,40.366035,39.541805,46.18452,46.18452,39.604847,39.910145,43.643898,43.644512,45.517788,42.426773,42.427055,42.53594,45.33701,45.33697,46.268444,46.268234,46.794083,46.794136,43.208946,30.908577,32.43035,45.108032,35.75174,43.688667,43.318203,46.089737,46.08979,45.583313,41.989357,41.918056,41.080116,39.42797,40.81792,43.362225,43.36229,37.626213,39.75908,39.758904,43.4157,42.547424,36.40729,39.859295,40.312523,40.2997,40.5617,39.21842,38.17566,38.48155,38.48159,36.959293,36.959293,34.268776,34.268856,41.47382,46.85326,46.993286,44.659775,38.452923,44.56574,42.53045,40.366035,39.54181,0.0,0.0,5.3732185,7.1721945,9.592675
27900,28.142752,36.444984,9.452603,40.423412,5.251752,7.0798607,67.05599,46.058186,46.058186,39.508606,38.424473,39.799732,41.549755,43.387604,43.52693,45.399574,42.30951,42.41786,45.21169,46.14538,46.667786,42.705383,43.080536,30.773163,32.295055,46.006985,37.430008,44.980106,47.570183,45.755825,40.357105,41.095722,35.62606,25.668222,41.514355,43.24803,43.566708,43.196335,43.196335,45.32993,45.96855,45.968708,45.46278,45.456215,41.83133,41.86843,41.79747,40.959614,39.10331,39.308712,40.697617,43.24147,37.5064,39.639187,40.39397,38.523823,43.299137,42.43143,41.798542,37.993416,36.291138,42.152283,39.745136,37.54486,42.9698,40.20603,40.193264,40.15447,40.45527,41.062546,39.84442,39.11257,40.788113,38.07024,38.376522,38.37657,38.071693,36.85453,36.85453,33.20136,31.413965,34.167866,41.35417,38.98381,46.73546,46.87596,44.538437,38.332367,44.444782,42.409866,40.24972,39.42635,46.058186,46.058186,39.50908,39.800232,43.526814,43.527424,45.39967,42.30951,42.30979,42.41786,45.211727,45.21169,46.145576,46.145363,46.667747,46.667793,43.080673,30.773163,32.294945,44.980106,35.62606,43.566654,43.196384,45.968708,45.968758,45.46274,41.868748,41.797474,40.95953,39.308037,40.697586,43.241436,43.2415,37.50652,39.639366,39.639187,43.299263,42.431442,36.291138,39.74519,40.20603,40.193264,40.45526,39.112576,38.070248,38.376522,38.37657,36.85453,36.85453,34.167854,34.167934,41.354218,46.735596,46.876163,44.538483,38.332478,44.44473,42.409866,40.24972,39.426353,0.0,0.0,5.251752,7.0798607,9.452627
28800,29.357779,40.61893,9.498876,43.577297,5.312283,7.1136494,63.84464,93.12037,93.12037,43.429924,42.431667,44.295223,46.061977,47.59815,48.007893,49.672523,46.912735,47.211803,50.50611,51.301365,52.396534,49.73655,47.960575,32.68972,34.213974,47.926643,40.649857,49.15391,51.74413,50.14813,44.881886,45.673386,40.654163,30.693739,46.407906,47.58356,47.520252,47.06675,47.06675,49.200344,49.491367,49.49149,48.76076,48.752663,44.932064,44.914986,44.951286,44.06462,42.268616,42.514915,44.174103,46.714718,41.394066,43.527546,44.28371,42.583897,46.234577,45.324314,44.690784,41.374744,39.199986,44.620766,42.462112,39.731716,44.667942,41.73981,41.712944,41.68121,41.98273,42.590435,41.372116,40.22182,41.897522,39.108986,39.260223,39.258675,38.953808,37.68929,37.68955,33.98011,31.919851,34.671806,46.293156,43.89266,51.539845,51.66427,48.177395,41.995583,47.933903,45.604706,43.1644,42.294933,78.4825,93.12008,43.43034,44.295643,48.00772,48.00835,49.67267,46.912704,46.913006,47.21178,50.506218,50.506084,51.301453,51.30144,52.39642,52.396454,47.96042,32.68972,34.21402,49.15391,40.654167,47.520145,47.06686,49.49149,49.491608,48.76071,44.91448,44.951344,44.0646,42.51411,44.17407,46.714592,46.71475,41.394234,43.527798,43.527546,46.23473,45.324306,39.199986,42.462223,41.739735,41.712883,41.98273,40.221886,39.10889,39.260212,39.25869,37.689297,37.689537,34.671867,34.671703,46.29317,51.539963,51.664425,48.177505,41.995754,47.933773,45.604748,43.1644,42.294903,0.0,0.0,5.3122783,7.1136494,9.498853
29700,29.388708,40.74997,9.639406,43.709908,5.4688272,7.229498,63.851086,93.16421,93.16421,43.529514,42.533802,44.409676,46.177235,47.70723,48.129555,49.79666,47.03488,47.335342,50.633312,51.426487,52.523342,49.86074,48.089474,32.825775,34.350033,48.0627,40.783085,49.284966,51.875168,50.278603,45.011948,45.803272,40.782463,30.822046,46.53598,47.71285,47.65037,47.19706,47.19706,49.330658,49.622524,49.62265,48.892536,48.884434,45.06498,45.048195,45.0839,44.197403,42.400562,42.647083,44.30497,46.845894,41.522026,43.655506,44.41172,42.710037,46.365257,45.45489,44.82136,41.50607,39.330513,44.749252,42.59171,39.858944,44.79299,41.864124,41.837204,41.80546,42.10699,42.714695,41.496372,40.344013,42.019707,39.230747,39.38108,39.37952,39.074657,37.80985,37.81011,34.100315,32.038338,34.790295,46.41665,44.01586,51.66255,51.7863,48.30826,42.12546,48.06507,45.737083,43.29496,42.425396,78.507645,93.16392,43.529926,44.410095,48.129383,48.129997,49.796806,47.034843,47.03515,47.335308,50.633423,50.63329,51.426575,51.426567,52.523228,52.52326,48.089317,32.825775,34.350075,49.284966,40.782463,47.65026,47.19717,49.62265,49.62277,48.89248,45.047688,45.083954,44.197384,42.646275,44.304935,46.845768,46.845924,41.52219,43.655758,43.655506,46.365414,45.454876,39.330513,42.591816,41.864048,41.83714,42.10699,40.344074,39.23065,39.38107,39.379536,37.809856,37.810097,34.79036,34.79019,46.41666,51.66267,51.78646,48.308376,42.125633,48.06495,45.737125,43.29496,42.42536,0.0,0.0,5.4688272,7.229498,9.639383
30600,29.419548,40.880646,9.779574,43.84206,5.6242967,7.3459325,63.85751,93.20794,93.20794,43.628807,42.635628,44.523792,46.29216,47.815975,48.25083,49.92041,47.156654,47.458515,50.760136,51.55124,52.649776,49.98457,48.21801,32.96147,34.48572,48.198395,40.91595,49.415634,52.005844,50.40871,45.14164,45.932793,40.910378,30.949982,46.663662,47.841724,47.780067,47.326958,47.326958,49.46055,49.75326,49.75338,49.02387,49.01576,45.197433,45.18093,45.216053,44.329723,42.53207,42.7788,44.435402,46.976635,41.64957,43.783054,44.539314,42.835777,46.49558,45.58511,44.95158,41.636955,39.460693,44.877518,42.721016,39.98604,44.91805,41.988495,41.961514,41.92977,42.2313,42.83901,41.620686,40.46638,42.142086,39.352722,39.502216,39.500645,39.195778,37.930702,37.93096,34.220844,32.15725,34.909206,46.539776,44.138695,51.7849,51.907978,48.4387,42.25491,48.195812,45.869003,43.42517,42.555504,78.532715,93.20765,43.62922,44.524204,48.25066,48.251278,49.920555,47.156616,47.15692,47.45848,50.760246,50.760105,51.55132,51.551315,52.64967,52.649696,48.217854,32.96147,34.485764,49.415634,40.910378,47.779953,47.327065,49.75338,49.753498,49.023815,45.180435,45.21611,44.32971,42.777992,44.43537,46.976505,46.976665,41.649734,43.78331,43.783054,46.495735,45.585094,39.460693,42.72112,41.988415,41.96145,42.2313,40.46645,39.352623,39.5022,39.500656,37.930714,37.93095,34.90927,34.909107,46.53979,51.78501,51.90814,48.438816,42.25508,48.19569,45.86905,43.42517,42.55547,0.0,0.0,5.6242967,7.3459325,9.779556
31500,29.450294,41.010952,9.919385,43.973766,5.77871,7.4629254,63.86391,93.25156,93.25156,43.727814,42.737156,44.63757,46.406742,47.924397,48.371735,50.043774,47.278057,47.58133,50.886578,51.67561,52.775845,50.108032,48.346172,33.0968,34.621048,48.333717,41.048447,49.54594,52.13615,50.53844,45.270958,46.061947,41.03792,31.077538,46.790955,47.970196,47.909348,47.45643,47.45643,49.590023,49.883556,49.883686,49.154766,49.14666,45.329426,45.313194,45.34775,44.461586,42.663136,42.910065,44.565403,47.106934,41.776703,43.910194,44.666496,42.961117,46.625538,45.71497,45.08144,41.7674,39.59051,45.005558,42.85002,40.112984,45.043083,42.112896,42.08586,42.05412,42.35565,42.963352,41.74503,40.588924,42.264626,39.474888,39.623596,39.622013,39.317146,38.05182,38.05208,34.341656,32.276554,35.02851,46.66254,44.261173,51.90689,52.029297,48.568718,42.383938,48.326122,46.000484,43.555023,42.68526,78.55773,93.25127,43.72822,44.637985,48.371563,48.37218,50.043915,47.278023,47.278324,47.581303,50.886684,50.886555,51.6757,51.67569,52.77573,52.775764,48.34602,33.0968,34.62109,49.54594,41.03792,47.909237,47.45654,49.883686,49.883797,49.154716,45.312706,45.347805,44.461567,42.90926,44.565372,47.106815,47.106968,41.776867,43.910442,43.910194,46.625698,45.714962,39.59051,42.85013,42.11282,42.085796,42.35565,40.58899,39.47479,39.623577,39.622032,38.05183,38.052067,35.028576,35.02841,46.662556,51.907,52.029453,48.56883,42.384106,48.325996,46.00053,43.555023,42.68523,0.0,0.0,5.77871,7.4629254,9.919361
32400,27.92104,35.719032,9.860662,39.810085,5.7377267,7.450624,67.05599,45.007008,45.007008,38.791355,37.69037,38.994434,40.742096,42.61631,42.71585,44.626404,41.496002,41.576134,44.260674,45.223442,45.653088,41.654205,42.2696,30.703836,32.225033,45.936745,36.979965,44.25419,46.844234,44.96912,39.537357,40.26338,34.704777,24.74932,40.629925,42.456055,42.83786,42.481316,42.481316,44.61491,45.31133,45.31149,44.84244,44.836308,41.23897,41.29799,41.184097,40.3843,38.520294,38.713554,40.05712,42.600994,36.796234,38.928795,39.68318,37.784283,42.7802,41.92121,41.28768,37.36888,35.78428,41.74553,39.30844,37.172047,42.65587,39.911835,39.90209,39.861248,40.161842,40.768997,39.55093,38.83861,40.514114,37.834347,38.17675,38.177307,37.872417,36.671196,36.67113,33.041527,31.414211,34.16868,40.47836,38.11424,45.88957,46.03134,43.861893,37.658936,43.792076,41.79416,39.73341,38.93353,45.007008,45.007008,38.791843,38.99494,42.71574,42.71635,44.626495,41.496002,41.496284,41.576138,44.260704,44.260677,45.223667,45.223415,45.653053,45.653114,42.26982,30.703836,32.22487,44.25419,34.704784,42.837826,42.481358,45.31149,45.31153,44.842407,41.2986,41.184097,40.384205,38.712925,40.057087,42.600975,42.60103,36.79634,38.92896,38.928795,42.78032,41.921246,35.784275,39.308475,39.911842,39.90209,40.161842,38.83861,37.834366,38.17676,38.177296,36.671192,36.67114,34.16862,34.168877,40.478416,45.889698,46.03154,43.86193,37.659035,43.79203,41.79416,39.733418,38.933548,0.0,0.0,5.7377267,7.450624,9.860696
33300,27.881117,35.55027,9.6859665,39.64293,5.56503,7.281467,67.05599,44.83929,44.83929,38.66214,37.5578,38.846268,40.592865,42.474613,42.557766,44.46605,41.337837,41.416904,44.093307,45.059067,45.485367,41.486492,42.100895,30.531488,32.052685,45.7644,36.809692,44.085426,46.67547,44.800697,39.369125,40.09522,34.537155,24.58167,40.462646,42.28889,42.67079,42.314247,42.314243,44.44784,45.144253,45.144417,44.675293,44.669155,41.071747,41.130707,41.01694,40.217045,38.35341,38.546745,39.8909,42.434246,36.63228,38.76482,39.519142,37.622013,42.612865,41.753864,41.120335,37.202454,35.616932,41.57801,39.140945,37.0045,42.488285,39.744232,39.734486,39.69364,39.994232,40.60139,39.383324,38.670956,40.34645,37.666553,38.00886,38.009407,37.704525,36.503258,36.5032,32.87353,31.245855,34.00032,40.317707,37.95416,45.731056,45.87358,43.694828,37.493233,43.6251,41.627007,39.56607,38.766148,44.83929,44.83929,38.662636,38.846775,42.55765,42.55827,44.46613,41.337837,41.338127,41.41691,44.093334,44.09331,45.05929,45.05904,45.48534,45.4854,42.101112,30.531488,32.05253,44.085426,34.537155,42.670746,42.314285,45.144417,45.14446,44.675255,41.131313,41.01694,40.216953,38.546116,39.89087,42.434227,42.434277,36.632385,38.764984,38.764828,42.612988,41.7539,35.61692,39.140976,39.744244,39.734486,39.994232,38.670956,37.66658,38.008865,38.009403,36.503258,36.5032,34.000263,34.00052,40.31776,45.73119,45.873787,43.69487,37.493332,43.625057,41.627007,39.566082,38.766167,0.0,0.0,5.565035,7.281467,9.685999
34200,27.841238,35.38166,9.511428,39.475925,5.392566,7.1124444,67.05599,44.671722,44.671722,38.53307,37.425377,38.69825,40.44379,42.33307,42.399845,44.305843,41.17984,41.25783,43.92609,44.894844,45.317802,41.318924,41.932335,30.359295,31.880493,45.592213,36.639572,43.91682,46.50686,44.632427,39.201046,39.927208,34.36968,24.41417,40.295517,42.121887,42.503864,42.147327,42.147324,44.280926,44.977337,44.9775,44.5083,44.50216,40.904686,40.963585,40.849937,40.049953,38.186687,38.380093,39.72484,42.26766,36.46849,38.601013,39.35527,37.459904,42.445694,41.58667,40.95314,37.036186,35.44973,41.410645,38.973595,36.83711,42.320854,39.57679,39.567024,39.526184,39.82677,40.433937,39.215866,38.50344,40.178936,37.49891,37.841114,37.84166,37.536774,36.335472,36.335407,32.70568,31.077633,33.832096,40.157204,37.79424,45.572704,45.715984,43.527924,37.327682,43.458275,41.460007,39.398888,38.59892,44.671722,44.671722,38.53356,38.69876,42.39973,42.400352,44.30593,41.17984,41.180122,41.25784,43.926117,43.926094,44.89507,44.894814,45.317772,45.317833,41.932556,30.359295,31.880335,43.91682,34.369682,42.503822,42.147366,44.977493,44.977543,44.50826,40.964188,40.849937,40.04986,38.37946,39.724804,42.26764,42.26769,36.468597,38.601177,38.601013,42.445812,41.586704,35.449722,38.97363,39.576797,39.567024,39.82677,38.50344,37.49893,37.841114,37.841656,36.335472,36.335415,33.83204,33.832294,40.15726,45.57283,45.716183,43.52796,37.327785,43.45823,41.460007,39.398895,38.598938,0.0,0.0,5.392571,7.1124444,9.511461
35100,27.801409,35.213203,9.337049,39.30908,5.2203307,6.9435477,67.05599,44.5043,44.5043,38.404133,37.29309,38.55039,40.294865,42.19167,42.24208,44.145805,41.02199,41.09891,43.759014,44.730766,45.150383,41.1515,41.763927,30.187254,31.708458,45.420174,36.4696,43.74836,46.3384,44.46431,39.033115,39.75935,34.202347,24.246817,40.128536,41.95503,42.337093,41.98056,41.980556,44.114155,44.810574,44.810734,44.34146,44.33532,40.73778,40.796616,40.68309,39.883015,38.020115,38.213604,39.558933,42.101223,36.30485,38.43736,39.19155,37.297955,42.278667,41.419632,40.786095,36.870075,35.28268,41.24342,38.806396,36.66987,42.153564,39.409485,39.399715,39.358875,39.659466,40.266624,39.048553,38.33607,40.01157,37.331413,37.67351,37.674057,37.36917,36.167824,36.167763,32.53798,30.90955,33.66402,39.996853,37.634464,45.41449,45.558533,43.361164,37.162292,43.291607,41.293163,39.23186,38.431843,44.5043,44.5043,38.404633,38.5509,42.24197,42.242588,44.14589,41.02199,41.02228,41.09892,43.75905,43.75902,44.730995,44.73074,45.150356,45.15041,41.76414,30.187254,31.7083,43.74836,34.202354,42.33705,41.9806,44.810734,44.810772,44.341415,40.79722,40.68309,39.882923,38.21297,39.558907,42.101204,42.101257,36.304962,38.437527,38.43736,42.278786,41.419662,35.282677,38.806435,39.409492,39.399715,39.659462,38.336067,37.331436,37.67352,37.674053,36.167824,36.167767,33.663963,33.66421,39.996906,45.414627,45.55873,43.361202,37.16239,43.29156,41.293163,39.231865,38.43186,0.0,0.0,5.2203307,6.9435477,9.337081
36000,28.987312,39.654705,9.424791,42.642433,5.3130875,6.9940567,63.75886,92.539986,92.539986,42.236034,41.210217,43.011456,44.77558,46.334656,46.771816,48.482506,45.658394,45.92742,49.21339,50.00938,51.039646,48.086975,46.799397,32.195633,33.71964,47.43149,39.891464,48.189835,50.779903,49.12982,43.824547,44.59988,39.432842,29.472883,45.17842,46.44346,46.442074,46.00233,46.00233,48.13593,48.484932,48.485085,47.793655,47.785816,44.00904,44.003086,44.01652,43.137566,41.329453,41.56936,43.168884,45.71296,40.290432,42.423958,43.18066,41.440174,45.32998,44.428497,43.796066,40.390533,38.300907,43.808697,41.602146,38.973938,44.004368,41.107967,41.081257,41.041782,41.342514,41.949753,40.731647,39.70042,41.375946,38.61573,38.819572,38.8186,38.513718,37.266663,37.266834,33.5791,31.626348,34.380436,45.00516,42.605156,50.2544,50.378727,47.151463,40.949997,46.93211,44.66087,42.264225,41.403187,78.14942,92.539696,42.236465,43.011887,46.77165,46.772255,48.482647,45.658363,45.658653,45.927402,49.213493,49.213375,50.00948,50.009453,51.03954,51.039577,46.799297,32.195633,33.719646,48.189835,39.432842,46.44197,46.002438,48.485085,48.48519,47.793602,44.002834,44.016567,43.137535,41.568573,43.168858,45.712856,45.71299,40.290585,42.42419,42.423958,45.330128,44.428486,38.300907,41.602245,41.107914,41.081207,41.342514,39.70047,38.61567,38.819565,38.81861,37.26667,37.266827,34.380474,34.380398,45.00518,50.25451,50.378887,47.151566,40.950157,46.932,44.660904,42.264225,41.40316,0.0,0.0,5.3130827,6.9940567,9.424778
36900,29.009838,39.750797,9.526893,42.737553,5.4211555,7.0630846,63.76361,92.57196,92.57196,42.308674,41.2847,43.09489,44.85959,46.41413,46.86021,48.572483,45.747227,46.017376,49.30623,50.10065,51.13246,48.1781,46.893642,32.294716,33.81872,47.530575,39.988903,48.28594,50.876,49.225525,43.91993,44.69513,39.526703,29.566751,45.271564,46.537033,46.535942,46.09629,46.09629,48.22988,48.579216,48.579372,47.8882,47.880356,44.104317,44.09849,44.11164,43.232716,41.423668,41.663902,43.262882,45.80722,40.382767,42.516296,43.273033,41.531376,45.422394,44.5207,43.888268,40.484722,38.393047,43.897266,41.692654,39.060307,44.08692,41.18924,41.162407,41.12293,41.42366,42.030903,40.812794,39.778053,41.453583,38.692825,38.89525,38.89426,38.58938,37.34188,37.342052,33.653797,31.698631,34.452717,45.09517,42.694942,50.343777,50.467632,47.24563,41.0435,47.026375,44.75583,42.35641,41.495193,78.167786,92.571655,42.309105,43.095314,46.86005,46.860653,48.57262,45.7472,45.747482,46.017353,49.306324,49.306206,50.100742,50.10072,51.13236,51.132393,46.893555,32.294716,33.818726,48.28594,39.526703,46.535843,46.09639,48.579372,48.57948,47.888145,44.09824,44.111687,43.23269,41.663116,43.262856,45.807114,45.807255,40.38292,42.51653,42.516296,45.422546,44.52069,38.393047,41.69275,41.189182,41.162357,41.42366,39.7781,38.692757,38.895237,38.89427,37.34189,37.342045,34.452755,34.452682,45.095184,50.343895,50.46779,47.24573,41.043655,47.02626,44.755867,42.35641,41.495174,0.0,0.0,5.4211555,7.0630846,9.526878
37800,29.0323,39.84661,9.628672,42.832367,5.5284233,7.1332436,63.76834,92.603836,92.603836,42.381096,41.35896,43.178074,44.94335,46.493378,46.948345,48.66218,45.83579,46.107067,49.398777,50.191643,51.224995,48.26895,46.98761,32.393486,33.917492,47.629345,40.086044,48.38174,50.971813,49.32095,44.01503,44.790092,39.620285,29.660336,45.364433,46.630325,46.629536,46.18995,46.18995,48.323547,48.673218,48.673374,47.98245,47.974598,44.199272,44.19358,44.206455,43.32756,41.517612,41.758156,43.356594,45.901196,40.474823,42.60835,43.36512,41.622307,45.51465,44.61276,43.980324,40.578625,38.48504,43.985893,41.783115,39.146862,44.16988,41.270985,41.244045,41.204567,41.5053,42.11254,40.894432,39.856377,41.531906,38.770626,38.971714,38.97071,38.66583,37.41791,37.418087,33.729336,31.771889,34.525974,45.184906,42.784462,50.4329,50.55627,47.33951,41.13671,47.120346,44.850487,42.44846,41.58707,78.18609,92.603546,42.381523,43.1785,46.94819,46.94879,48.662315,45.835762,45.836052,46.107044,49.39888,49.398766,50.19173,50.191708,51.2249,51.224926,46.987522,32.393486,33.917503,48.38174,39.620285,46.629433,46.190052,48.673374,48.673473,47.982403,44.193333,44.206493,43.32753,41.75737,43.35656,45.90109,45.901222,40.474976,42.60858,42.60835,45.514793,44.612747,38.48504,41.78321,41.27093,41.243996,41.5053,39.856426,38.77056,38.971706,38.970722,37.41792,37.418083,34.526012,34.525932,45.184925,50.43301,50.55643,47.33961,41.136864,47.12023,44.85052,42.44846,41.587044,0.0,0.0,5.5284185,7.1332436,9.628658
38700,29.054695,39.94213,9.730131,42.92687,5.6349144,7.2044625,63.773056,92.63564,92.63564,42.453304,41.433,43.261017,45.026867,46.572388,47.03621,48.751606,45.924095,46.196487,49.49105,50.28236,51.317253,48.359528,47.081287,32.49195,34.015957,47.72781,40.182896,48.47727,51.06733,49.41608,44.109848,44.884773,39.713573,29.753643,45.457012,46.72333,46.72283,46.28333,46.28333,48.41692,48.766922,48.76708,48.076416,48.06856,44.29391,44.288345,44.300953,43.42209,41.611282,41.85212,43.450012,45.994865,40.566593,42.700123,43.456924,41.71295,45.606728,44.704655,44.072224,40.672234,38.576878,44.07456,41.8735,39.233574,44.253204,41.353172,41.326126,41.28665,41.58738,42.194622,40.976517,39.935333,41.610863,38.84909,39.04891,39.047894,38.743015,37.494705,37.49488,33.80566,31.846046,34.600132,45.274376,42.87371,50.52175,50.644646,47.433098,41.22963,47.214024,44.944843,42.54034,41.6788,78.204346,92.63535,42.45373,43.261444,47.036057,47.03665,48.751743,45.92406,45.924347,46.196465,49.49115,49.49103,50.282444,50.282425,51.317154,51.31718,47.0812,32.49195,34.015965,48.47727,39.71358,46.72273,46.28343,48.76708,48.767185,48.076363,44.288105,44.300995,43.422062,41.85133,43.449978,45.99476,45.994892,40.56674,42.700356,42.700123,45.606884,44.704643,38.576878,41.8736,41.35312,41.326077,41.58738,39.93538,38.849026,39.048897,39.0479,37.49471,37.494873,34.60017,34.600098,45.274395,50.52187,50.644806,47.4332,41.229786,47.213913,44.944874,42.54034,41.67877,0.0,0.0,5.6349144,7.2044625,9.730118
