,10,15,20,35,40,50,60,601,61,101,103,105,107,109,111,113,115,117,119,120,121,123,125,127,129,131,139,141,143,145,147,149,151,153,157,159,161,163,164,166,167,169,171,173,177,179,181,183,184,185,187,189,191,193,195,197,199,201,203,204,205,206,207,208,209,211,213,215,217,219,225,229,231,237,239,241,243,247,249,251,253,255,257,259,261,263,265,267,269,271,273,275,60_330,61_329,101_101,105_105,111_225,111_111,113_114,115_112,115_115,117_119,119_123,119_171,120_297,120_122,121_123,121_122,125_131,127_135,129_145,141_149,151_163,161_179,163_179,169_185,169_183,171_189,179_201,181_315,183_203,185_202,187_209,189_207,189_209,191_223,193_116,193_217,199_229,201_323,205_319,207_237,211_269,213_261,217_257,229_261,237_273,239_275,241_275,247_285,249_295,255_287,255_289,257_303,261_307,263_117,265_321,267_311,269_325,271_191,273_319,275_239,River,Lake,1,2,3
23400,0.0,0.022712471,0.0,0.112111285,0.0,0.0,0.0,0.0,0.0,0.010186385,0.007143072,0.0072594425,0.0029301613,0.012409211,0.0076117697,0.0010730696,0.0027939496,0.006312395,0.009445265,0.0,0.0022324782,0.0,0.002445376,0.00094704697,0.0,0.0022925402,0.00031586108,0.0005282227,0.00033248536,0.0014817049,0.00045850803,0.001451674,0.0077479817,0.00236869,0.0027773252,0.0022158541,0.0008473014,0.0005051632,0.0,0.00013942935,0.0007808043,0.0,0.002109673,0.0,0.0031194633,0.0,0.0,0.0,0.0,0.0013755241,0.0,0.0057873903,0.004392024,0.003824118,0.0,0.00091379846,0.006398734,0.002392286,0.2884484,0.0,0.003505039,0.0,0.0037211545,0.0,4.66552e-05,0.00046494324,0.00074755575,0.004943843,0.001298838,0.0022158541,0.001222688,0.0034417599,0.00088376756,0.0008371123,0.002392286,0.0,0.00023273975,0.003774245,0.0,0.0012956203,0.0029237259,0.0021659813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8074617,-0.19918375,0.09624417,0.029155668,0.29451343
24300,0.0,0.022712471,0.0,0.112111285,0.0,0.0,0.0,0.0,0.0,0.010186385,0.007143072,0.0072594425,0.0029301613,0.012409211,0.0076117697,0.0010730696,0.0027939496,0.006312395,0.009445265,0.0,0.0022324782,0.0,0.002445376,0.00094704697,0.0,0.0022925402,0.00031586108,0.0005282227,0.00033248536,0.0014817049,0.00045850803,0.001451674,0.0077479817,0.00236869,0.0027773252,0.0022158541,0.0008473014,0.0005051632,0.0,0.00013942935,0.0007808043,0.0,0.002109673,0.0,0.0031194633,0.0,0.0,0.0,0.0,0.0013755241,0.0,0.0057873903,0.004392024,0.003824118,0.0,0.00091379846,0.006398734,0.002392286,0.2884484,0.0,0.003505039,0.0,0.0037211545,0.0,4.66552e-05,0.00046494324,0.00074755575,0.004943843,0.001298838,0.0022158541,0.001222688,0.0034417599,0.00088376756,0.0008371123,0.002392286,0.0,0.00023273975,0.003774245,0.0,0.0012956203,0.0029237259,0.0021659813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.397905e-08,-0.21407218,-0.06399581,-0.0060843853,-0.30257976
25200,0.0,0.0,0.0,0.11621214,0.0,0.0,0.0,0.0,0.0,0.012822863,0.008991867,0.009138356,0.003688556,0.0156210065,0.009581874,0.0013508053,0.0035170894,0.007946191,0.0118899215,0.0,0.0028102964,0.0,0.003078297,0.0011921651,0.0,0.0028859035,0.00039761336,0.0006649392,0.0004185404,0.001865205,0.00057718065,0.0018274013,0.009753341,0.0029817626,0.0034961626,0.0027893693,0.0010666029,0.00063591136,0.0,0.00017551694,0.0009828949,0.0,0.0026557061,0.0,0.003926854,0.0,0.0,0.0,0.0,0.0017315422,0.0,0.0072853025,0.005528783,0.0048138895,0.0,0.0011503111,0.008054877,0.0030114655,0.2910351,0.0,0.004412226,0.0,0.004684277,0.0,5.8730668e-05,0.0005852814,0.00094104087,0.0062234257,0.0016350077,0.0027893693,0.0015391485,0.004332568,0.0011125073,0.0010537767,0.0030114655,0.0,0.00029297825,0.0047511086,0.0,0.0016309574,0.003680455,0.0027265882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.163386e-08,-0.21701182,-0.07124591,-0.017660243,-0.30709654
26100,0.0,0.0,0.0,0.11621214,0.0,0.0,0.0,0.0,0.0,0.012822863,0.008991867,0.009138356,0.003688556,0.0156210065,0.009581874,0.0013508053,0.0035170894,0.007946191,0.0118899215,0.0,0.0028102964,0.0,0.003078297,0.0011921651,0.0,0.0028859035,0.00039761336,0.0006649392,0.0004185404,0.001865205,0.00057718065,0.0018274013,0.009753341,0.0029817626,0.0034961626,0.0027893693,0.0010666029,0.00063591136,0.0,0.00017551694,0.0009828949,0.0,0.0026557061,0.0,0.003926854,0.0,0.0,0.0,0.0,0.0017315422,0.0,0.0072853025,0.005528783,0.0048138895,0.0,0.0011503111,0.008054877,0.0030114655,0.2910351,0.0,0.004412226,0.0,0.004684277,0.0,5.8730668e-05,0.0005852814,0.00094104087,0.0062234257,0.0016350077,0.0027893693,0.0015391485,0.004332568,0.0011125073,0.0010537767,0.0030114655,0.0,0.00029297825,0.0047511086,0.0,0.0016309574,0.003680455,0.0027265882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8285265e-08,-0.2173898,-0.07119077,-0.018208042,-0.30622587
27000,0.0,0.0,0.0,0.11621214,0.0,0.0,0.0,0.0,0.0,0.012822863,0.008991867,0.009138356,0.003688556,0.0156210065,0.009581874,0.0013508053,0.0035170894,0.007946191,0.0118899215,0.0,0.0028102964,0.0,0.003078297,0.0011921651,0.0,0.0028859035,0.00039761336,0.0006649392,0.0004185404,0.001865205,0.00057718065,0.0018274013,0.009753341,0.0029817626,0.0034961626,0.0027893693,0.0010666029,0.00063591136,0.0,0.00017551694,0.0009828949,0.0,0.0026557061,0.0,0.003926854,0.0,0.0,0.0,0.0,0.0017315422,0.0,0.0072853025,0.005528783,0.0048138895,0.0,0.0011503111,0.008054877,0.0030114655,0.2910351,0.0,0.004412226,0.0,0.004684277,0.0,5.8730668e-05,0.0005852814,0.00094104087,0.0062234257,0.0016350077,0.0027893693,0.0015391485,0.004332568,0.0011125073,0.0010537767,0.0030114655,0.0,0.00029297825,0.0047511086,0.0,0.0016309574,0.003680455,0.0027265882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.205026e-08,-0.21776776,-0.07114965,-0.018714717,-0.30538237
27900,0.0,0.0,0.0,0.11621214,0.0,0.0,0.0,0.0,0.0,0.012822863,0.008991867,0.009138356,0.003688556,0.0156210065,0.009581874,0.0013508053,0.0035170894,0.007946191,0.0118899215,0.0,0.0028102964,0.0,0.003078297,0.0011921651,0.0,0.0028859035,0.00039761336,0.0006649392,0.0004185404,0.001865205,0.00057718065,0.0018274013,0.009753341,0.0029817626,0.0034961626,0.0027893693,0.0010666029,0.00063591136,0.0,0.00017551694,0.0009828949,0.0,0.0026557061,0.0,0.003926854,0.0,0.0,0.0,0.0,0.0017315422,0.0,0.0072853025,0.005528783,0.0048138895,0.0,0.0011503111,0.008054877,0.0030114655,0.2910351,0.0,0.004412226,0.0,0.004684277,0.0,5.8730668e-05,0.0005852814,0.00094104087,0.0062234257,0.0016350077,0.0027893693,0.0015391485,0.004332568,0.0011125073,0.0010537767,0.0030114655,0.0,0.00029297825,0.0047511086,0.0,0.0016309574,0.003680455,0.0027265882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.390423e-08,-0.2181456,-0.07112078,-0.019183824,-0.3045643
28800,0.0,0.0,0.0,0.11450872,0.0,0.0,0.0,0.0,0.0,0.011504624,0.00806747,0.008198899,0.0033093588,0.01401511,0.008596822,0.0012119375,0.0031555193,0.0071292934,0.010667593,0.0,0.0025213873,0.0,0.0027618364,0.001069606,0.0,0.0025892218,0.0003567372,0.0005965809,0.00037551287,0.0016734549,0.0005178443,0.0016395376,0.00875066,0.0026752262,0.0031367438,0.0025026114,0.0009569522,0.0005705373,0.0,0.00015747314,0.00088184956,0.0,0.0023826896,0.0,0.0035231586,0.0,0.0,0.0,0.0,0.0015535331,0.0,0.0065363464,0.004960404,0.0043190033,0.0,0.0010320548,0.007226805,0.0027018755,0.2929278,0.0,0.0039586327,0.0,0.004202716,0.0,5.2692936e-05,0.0005251123,0.00084429834,0.0055836337,0.0014669228,0.0025026114,0.0013809182,0.0038871637,0.0009981374,0.00094544445,0.0027018755,0.0,0.00026285902,0.004262677,0.0,0.0014632889,0.0033020906,0.0024462848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8114607,-0.20220159,0.091697305,0.023480097,0.3064347
29700,0.0,0.0,0.0,0.11450872,0.0,0.0,0.0,0.0,0.0,0.011504624,0.00806747,0.008198899,0.0033093588,0.01401511,0.008596822,0.0012119375,0.0031555193,0.0071292934,0.010667593,0.0,0.0025213873,0.0,0.0027618364,0.001069606,0.0,0.0025892218,0.0003567372,0.0005965809,0.00037551287,0.0016734549,0.0005178443,0.0016395376,0.00875066,0.0026752262,0.0031367438,0.0025026114,0.0009569522,0.0005705373,0.0,0.00015747314,0.00088184956,0.0,0.0023826896,0.0,0.0035231586,0.0,0.0,0.0,0.0,0.0015535331,0.0,0.0065363464,0.004960404,0.0043190033,0.0,0.0010320548,0.007226805,0.0027018755,0.2929278,0.0,0.0039586327,0.0,0.004202716,0.0,5.2692936e-05,0.0005251123,0.00084429834,0.0055836337,0.0014669228,0.0025026114,0.0013809182,0.0038871637,0.0009981374,0.00094544445,0.0027018755,0.0,0.00026285902,0.004262677,0.0,0.0014632889,0.0033020906,0.0024462848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.81058073,-0.20178315,0.091066755,0.023599999,0.30564702
30600,0.0,0.0,0.0,0.11450872,0.0,0.0,0.0,0.0,0.0,0.011504624,0.00806747,0.008198899,0.0033093588,0.01401511,0.008596822,0.0012119375,0.0031555193,0.0071292934,0.010667593,0.0,0.0025213873,0.0,0.0027618364,0.001069606,0.0,0.0025892218,0.0003567372,0.0005965809,0.00037551287,0.0016734549,0.0005178443,0.0016395376,0.00875066,0.0026752262,0.0031367438,0.0025026114,0.0009569522,0.0005705373,0.0,0.00015747314,0.00088184956,0.0,0.0023826896,0.0,0.0035231586,0.0,0.0,0.0,0.0,0.0015535331,0.0,0.0065363464,0.004960404,0.0043190033,0.0,0.0010320548,0.007226805,0.0027018755,0.2929278,0.0,0.0039586327,0.0,0.004202716,0.0,5.2692936e-05,0.0005251123,0.00084429834,0.0055836337,0.0014669228,0.0025026114,0.0013809182,0.0038871637,0.0009981374,0.00094544445,0.0027018755,0.0,0.00026285902,0.004262677,0.0,0.0014632889,0.0033020906,0.0024462848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8097028,-0.20136523,0.09044895,0.023711937,0.30485702
31500,0.0,0.0,0.0,0.11450872,0.0,0.0,0.0,0.0,0.0,0.011504624,0.00806747,0.008198899,0.0033093588,0.01401511,0.008596822,0.0012119375,0.0031555193,0.0071292934,0.010667593,0.0,0.0025213873,0.0,0.0027618364,0.001069606,0.0,0.0025892218,0.0003567372,0.0005965809,0.00037551287,0.0016734549,0.0005178443,0.0016395376,0.00875066,0.0026752262,0.0031367438,0.0025026114,0.0009569522,0.0005705373,0.0,0.00015747314,0.00088184956,0.0,0.0023826896,0.0,0.0035231586,0.0,0.0,0.0,0.0,0.0015535331,0.0,0.0065363464,0.004960404,0.0043190033,0.0,0.0010320548,0.007226805,0.0027018755,0.2929278,0.0,0.0039586327,0.0,0.004202716,0.0,5.2692936e-05,0.0005251123,0.00084429834,0.0055836337,0.0014669228,0.0025026114,0.0013809182,0.0038871637,0.0009981374,0.00094544445,0.0027018755,0.0,0.00026285902,0.004262677,0.0,0.0014632889,0.0033020906,0.0024462848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8088269,-0.20094782,0.08984358,0.023816228,0.30406472
32400,0.0,0.0,0.0,0.1151396,0.0,0.0,0.0,0.0,0.0,0.013182381,0.009243976,0.009394572,0.0037919737,0.01605898,0.009850524,0.0013886783,0.0036156995,0.008168981,0.012223285,0.0,0.0028890895,0.11772631,0.0031646043,0.0012255902,0.0,0.0029668165,0.0004087614,0.00068358233,0.00043027516,0.0019175005,0.00059336337,0.0018786369,0.0100267995,0.0030653635,0.0035941857,0.0028675757,0.0010965078,0.00065374066,0.0,0.00018043799,0.0010104526,0.0,0.0027301651,0.0,0.0040369527,0.0,0.0,0.0,0.0,0.00178009,0.0,0.0074895634,0.005683796,0.0049488586,0.0,0.0011825628,0.008280715,0.0030958992,0.2929278,0.0,0.0045359326,0.0,0.004815612,0.0,6.0377322e-05,0.0006016912,0.0009674251,0.0063979137,0.0016808491,0.0028675757,0.0015823022,0.004454042,0.0011436992,0.0010833219,0.0030958992,0.0,0.00030119263,0.004884317,0.0,0.0016766852,0.0037836453,0.0028030344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8245545e-08,-0.22095837,-0.10115586,-0.034284655,-0.38093126
33300,0.0,0.0,0.0,0.1151396,0.0,0.0,0.0,0.0,0.0,0.013182381,0.009243976,0.009394572,0.0037919737,0.01605898,0.009850524,0.0013886783,0.0036156995,0.008168981,0.012223285,0.0,0.0028890895,0.11772631,0.0031646043,0.0012255902,0.0,0.0029668165,0.0004087614,0.00068358233,0.00043027516,0.0019175005,0.00059336337,0.0018786369,0.0100267995,0.0030653635,0.0035941857,0.0028675757,0.0010965078,0.00065374066,0.0,0.00018043799,0.0010104526,0.0,0.0027301651,0.0,0.0040369527,0.0,0.0,0.0,0.0,0.00178009,0.0,0.0074895634,0.005683796,0.0049488586,0.0,0.0011825628,0.008280715,0.0030958992,0.2929278,0.0,0.0045359326,0.0,0.004815612,0.0,6.0377322e-05,0.0006016912,0.0009674251,0.0063979137,0.0016808491,0.0028675757,0.0015823022,0.004454042,0.0011436992,0.0010833219,0.0030958992,0.0,0.00030119263,0.004884317,0.0,0.0016766852,0.0037836453,0.0028030344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.829072e-08,-0.22146194,-0.10102173,-0.034258462,-0.38058805
34200,0.0,0.0,0.0,0.1151396,0.0,0.0,0.0,0.0,0.0,0.013182381,0.009243976,0.009394572,0.0037919737,0.01605898,0.009850524,0.0013886783,0.0036156995,0.008168981,0.012223285,0.0,0.0028890895,0.11772631,0.0031646043,0.0012255902,0.0,0.0029668165,0.0004087614,0.00068358233,0.00043027516,0.0019175005,0.00059336337,0.0018786369,0.0100267995,0.0030653635,0.0035941857,0.0028675757,0.0010965078,0.00065374066,0.0,0.00018043799,0.0010104526,0.0,0.0027301651,0.0,0.0040369527,0.0,0.0,0.0,0.0,0.00178009,0.0,0.0074895634,0.005683796,0.0049488586,0.0,0.0011825628,0.008280715,0.0030958992,0.2929278,0.0,0.0045359326,0.0,0.004815612,0.0,6.0377322e-05,0.0006016912,0.0009674251,0.0063979137,0.0016808491,0.0028675757,0.0015823022,0.004454042,0.0011436992,0.0010833219,0.0030958992,0.0,0.00030119263,0.004884317,0.0,0.0016766852,0.0037836453,0.0028030344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.618045e-08,-0.22196403,-0.10088918,-0.034231927,-0.380245
35100,0.0,0.0,0.0,0.1151396,0.0,0.0,0.0,0.0,0.0,0.013182381,0.009243976,0.009394572,0.0037919737,0.01605898,0.009850524,0.0013886783,0.0036156995,0.008168981,0.012223285,0.0,0.0028890895,0.11772631,0.0031646043,0.0012255902,0.0,0.0029668165,0.0004087614,0.00068358233,0.00043027516,0.0019175005,0.00059336337,0.0018786369,0.0100267995,0.0030653635,0.0035941857,0.0028675757,0.0010965078,0.00065374066,0.0,0.00018043799,0.0010104526,0.0,0.0027301651,0.0,0.0040369527,0.0,0.0,0.0,0.0,0.00178009,0.0,0.0074895634,0.005683796,0.0049488586,0.0,0.0011825628,0.008280715,0.0030958992,0.2929278,0.0,0.0045359326,0.0,0.004815612,0.0,6.0377322e-05,0.0006016912,0.0009674251,0.0063979137,0.0016808491,0.0028675757,0.0015823022,0.004454042,0.0011436992,0.0010833219,0.0030958992,0.0,0.00030119263,0.004884317,0.0,0.0016766852,0.0037836453,0.0028030344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4086867e-08,-0.22246464,-0.10075821,-0.034205075,-0.3799022
36000,0.0,0.0,0.0,0.11709541,0.0,0.0,0.0,0.0,0.0,0.0129427025,0.009075904,0.009223762,0.0037230283,0.015766997,0.0096714245,0.0013634297,0.0035499595,0.008020455,0.012001044,0.0,0.0028365606,0.11583362,0.0031070663,0.0012033067,0.0,0.0029128743,0.00040132937,0.00067115354,0.000422452,0.0018826368,0.0005825749,0.0018444799,0.009844493,0.0030096297,0.0035288369,0.002815438,0.0010765711,0.0006418544,0.0,0.00017715729,0.0009920808,0.0,0.002680526,0.0,0.0039635533,0.0,0.0,0.0,0.0,0.0017477247,0.0,0.0073533896,0.0055804546,0.0048588794,0.0,0.0011610616,0.008130156,0.00303961,0.2897102,0.0,0.0044534616,0.0,0.004728055,0.0,5.927955e-05,0.00059075136,0.0009498355,0.006281588,0.0016502881,0.002815438,0.0015535331,0.004373059,0.0011229047,0.0010636251,0.00303961,0.0,0.0002957164,0.0047955113,0.0,0.0016462,0.0037148518,0.0027520703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.82309234,-0.20716326,0.06330135,0.013991037,0.22263366
36900,0.0,0.0,0.0,0.11709541,0.0,0.0,0.0,0.0,0.0,0.0129427025,0.009075904,0.009223762,0.0037230283,0.015766997,0.0096714245,0.0013634297,0.0035499595,0.008020455,0.012001044,0.0,0.0028365606,0.11583362,0.0031070663,0.0012033067,0.0,0.0029128743,0.00040132937,0.00067115354,0.000422452,0.0018826368,0.0005825749,0.0018444799,0.009844493,0.0030096297,0.0035288369,0.002815438,0.0010765711,0.0006418544,0.0,0.00017715729,0.0009920808,0.0,0.002680526,0.0,0.0039635533,0.0,0.0,0.0,0.0,0.0017477247,0.0,0.0073533896,0.0055804546,0.0048588794,0.0,0.0011610616,0.008130156,0.00303961,0.2897102,0.0,0.0044534616,0.0,0.004728055,0.0,5.927955e-05,0.00059075136,0.0009498355,0.006281588,0.0016502881,0.002815438,0.0015535331,0.004373059,0.0011229047,0.0010636251,0.00303961,0.0,0.0002957164,0.0047955113,0.0,0.0016462,0.0037148518,0.0027520703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8224525,-0.20686422,0.0628322,0.014219707,0.22193523
